start,end,token,exclude
0.0,1.518,<silence>,False
1.518,1.852,み,False
1.852,2.152,わ,False
2.152,2.553,く,False
2.553,3.02,を,False
3.02,3.52,か,False
3.52,3.821,く,False
3.821,4.054,す,False
4.054,4.355,は,False
4.355,5.489,こ,False
5.489,5.756,ひ,False
5.756,6.09,ほ,False
6.09,6.523,う,False
6.523,6.824,に,False
6.824,7.157,か,False
7.157,7.458,お,False
7.458,7.758,る,False
7.758,8.025,あ,False
8.025,8.392,ぶ,False
8.392,8.726,な,False
8.726,9.159,げ,False
9.159,11.028,な,False
11.028,11.295,,False
11.295,11.462,,False
11.462,11.996,,False
11.996,12.363,,False
12.363,12.963,,False
12.963,16.4,,False
16.4,20.17,<silence>,False
20.17,20.404,,False
20.404,21.238,,False
21.238,21.438,こ,False
21.438,21.538,れ,False
21.538,21.605,あ,False
21.605,21.739,け,False
21.739,21.805,た,False
21.805,21.972,ら,False
21.972,22.039,き,False
22.039,22.139,み,False
22.139,22.272,た,False
22.272,22.373,ち,False
22.373,22.473,に,False
22.473,22.706,なん,False
22.706,22.806,て,False
22.806,22.873,いっ,False
22.873,22.94,て,False
22.94,23.073,あ,False
23.073,23.14,げ,False
23.14,23.24,る,False
23.24,23.34,べ,False
23.34,23.44,き,False
23.44,23.574,か,False
23.574,24.441,なぁ,False
24.441,24.608,さ,False
24.608,24.708,が,False
24.708,24.808,し,False
24.808,24.908,て,False
24.908,25.042,た,False
25.042,25.175,の,False
25.175,25.609,は,False
25.609,25.976,せ,False
25.976,26.343,ん,False
26.343,26.677,ちょ,False
26.677,27.378,お,False
27.378,27.544,う,False
27.544,27.711,ー,False
27.711,28.345,ん,False
28.345,28.512,あ,False
28.512,28.612,ぁ,False
28.612,28.812,ん,False
28.812,28.912,そ,False
28.912,28.979,ん,False
28.979,29.046,な,False
29.046,29.179,に,False
29.179,29.346,がっ,False
29.346,29.446,つ,False
29.446,29.546,い,False
29.546,29.713,ちゃ,False
29.713,29.88,だ,False
29.88,30.014,め,False
30.014,30.214,だ,False
30.214,30.714,ぞ,False
30.714,30.914,か,False
30.914,31.682,な,False
31.682,31.815,お,False
31.815,31.949,た,False
31.949,32.049,か,False
32.049,32.116,ら,False
32.116,32.249,よ,False
