start,end,token,exclude
0.0,2.086,<silence>,False
2.086,2.553,わ,False
2.553,2.987,す,False
2.987,3.387,れ,False
3.387,4.088,ま,False
4.088,4.288,しょう,False
4.288,4.922,ぜん,False
4.922,5.122,ぶ,False
5.122,5.356,か,False
5.356,5.589,み,False
5.589,5.756,か,False
5.756,6.023,く,False
6.023,6.457,し,False
6.457,6.657,け,False
6.657,6.89,し,False
6.89,7.324,て,False
7.324,7.758,し,False
7.758,8.192,ま,False
8.192,8.625,う,False
8.625,9.46,の,False
9.46,9.727,あ,False
9.727,9.96,や,False
9.96,10.127,ま,False
10.127,10.361,ち,False
10.361,11.195,を,False
11.195,11.662,と,False
11.662,12.096,り,False
12.096,12.529,つ,False
12.529,12.963,く,False
12.963,13.197,ろ,False
13.197,13.43,う,False
13.43,13.597,よ,False
13.597,13.831,う,False
13.831,15.58,に,False
15.58,32.516,<silence>,False
32.516,32.716,も,False
32.716,32.95,う,False
32.95,33.183,いや,False
33.183,33.283,に,False
33.283,33.617,なっ,False
33.617,33.817,ちゃ,False
33.817,34.051,う,False
34.051,34.284,よ,False
34.284,34.451,ね,False
34.451,34.918,ハウ,False
34.918,35.352,アー,False
35.352,35.986,ユー,False
35.986,36.22,す,False
36.22,36.587,こ,False
36.587,36.754,し,False
36.754,36.887,か,False
36.887,37.087,ぜ,False
37.087,37.187,き,False
37.187,37.287,み,False
37.287,37.421,で,False
37.421,37.521,す,False
37.521,37.755,きょう,False
37.755,37.955,み,False
37.955,38.222,な,False
38.222,38.355,い,False
38.355,38.622,く,False
38.622,38.856,せ,False
38.856,39.256,に,False
39.256,39.49,と,False
39.49,39.89,う,False
39.89,40.257,しん,False
40.257,40.457,せ,False
40.457,40.557,つ,False
40.557,40.991,な,False
40.991,41.225,え,False
41.225,41.425,が,False
41.425,41.859,お,False
41.859,42.092,う,False
42.092,42.326,ら,False
42.326,42.96,じゃ,False
42.96,43.193,き,False
43.193,43.494,れ,False
43.494,43.627,い,False
43.627,43.827,に,False
43.827,44.028,リ,False
44.028,44.395,セッ,False
44.395,44.695,ト,False
44.695,44.928,リ,False
44.928,45.796,セッ,False
45.796,46.43,ト,False
46.43,46.663,き,False
46.663,46.864,か,False
46.864,47.197,ざっ,False
47.197,47.331,て,False
47.331,47.498,ん,False
47.498,47.965,だ,False
47.965,48.165,り,False
48.165,48.399,ろ,False
48.399,48.832,ん,False
48.832,49.066,ぶ,False
49.066,49.266,そ,False
49.266,49.9,う,False
49.9,50.134,き,False
50.134,50.567,づ,False
50.567,50.667,か,False
50.667,50.801,な,False
50.801,51.001,い,False
51.001,51.068,フ,False
51.068,51.235,リ,False
51.235,51.435,し,False
51.435,51.668,て,False
51.668,51.869,る,False
51.869,52.302,こ,False
52.302,52.536,V,False
52.536,52.736,わ,False
52.736,52.97,か,False
52.97,53.17,っ,False
53.17,53.404,て,False
53.404,53.837,る,False
53.837,54.138,かん,False
