start,end,token,exclude
0.0,2.677,<silence>,False
2.677,2.777,grow,False
2.777,2.977,up,False
2.977,3.244,nah,False
3.244,3.609,mean,False
3.609,4.345,<silence>,False
4.345,5.479,track,False
5.479,5.68,gi,False
5.68,6.079,ga,False
6.079,12.787,<silence>,False
12.787,13.154,hey,False
13.154,13.521,hey,False
13.521,13.921,hey,False
13.921,14.121,hey,False
14.121,14.288,れっ,False
14.288,14.488,とう,False
14.488,14.689,じょう,False
14.689,14.889,とう,False
14.889,15.056,bring,False
15.056,15.256,it,False
15.256,15.621,on,False
15.621,15.79,<silence>,False
15.79,16.123,hey,False
16.123,16.524,hey,False
16.524,16.891,hey,False
16.891,17.124,hey,False
17.124,17.291,れっ,False
17.291,17.491,とう,False
17.491,17.692,じょう,False
17.692,17.892,じょう,False
17.892,17.959,ふ,False
17.959,18.092,みん,False
18.092,18.225,に,False
18.225,18.459,ほ,False
18.459,18.793,ん,False
18.793,18.993,こ,False
18.993,19.193,ど,False
19.193,19.36,も,False
19.36,19.527,だ,False
19.527,19.694,ま,False
19.694,19.894,し,False
19.894,20.127,の,False
20.127,20.294,マ,False
20.294,20.494,セ,False
20.494,20.661,マ,False
20.661,20.861,ティ,False
20.861,21.395,カ,False
21.395,21.495,バ,False
21.495,21.595,レ,False
21.595,21.896,てん,False
21.896,22.129,だっ,False
22.129,22.33,て,False
22.33,22.496,そ,False
22.496,22.663,ん,False
22.663,22.763,な,False
22.763,22.93,のっ,False
22.93,23.13,て,False
23.13,23.23,プ,False
23.23,23.397,ライ,False
23.397,23.698,ド,False
23.698,23.898,が,False
23.898,23.998,な,False
23.998,24.265,い,False
24.265,24.799,や,False
24.799,24.999,ご,False
24.999,25.166,りっ,False
25.166,25.366,ぱ,False
25.366,25.499,け,False
25.499,25.7,い,False
25.7,25.866,しょ,False
25.866,26.1,う,False
26.1,26.3,き,False
26.3,26.5,ど,False
26.5,26.701,り,False
26.701,26.866,で,False
26.866,27.301,<silence>,False
27.301,27.401,た,False
27.401,27.768,か,False
27.768,27.835,み,False
27.835,27.969,の,False
27.969,28.102,けん,False
28.102,28.235,ぶ,False
28.235,28.369,つ,False
28.369,28.536,ば,False
28.536,28.736,か,False
28.736,28.903,り,False
28.903,29.003,じゃ,False
29.003,29.103,つ,False
29.103,29.303,ま,False
29.303,29.437,ん,False
29.437,29.67,ね,False
29.67,29.87,<gap>,True
29.87,30.037,bor,False
30.037,30.604,ing,False
30.604,30.771,ほ,False
30.771,30.972,ら,False
30.972,31.339,もっ,False
31.339,31.872,と,False
31.872,31.973,ま,False
31.973,32.106,ち,False
32.106,32.306,がっ,False
32.306,32.473,て,False
32.473,32.673,じょ,False
32.673,32.873,う,False
32.873,33.039,とう,False
33.039,33.407,<silence>,False
33.407,33.607,た,False
33.607,33.774,い,False
33.774,33.908,く,False
33.908,34.141,つ,False
34.141,34.375,に,False
34.375,34.508,て,False
34.508,34.709,を,False
34.709,34.875,か,False
34.875,35.109,け,False
35.109,35.475,て,False
35.475,36.61,<silence>,False
36.61,36.978,マ,False
36.978,37.545,マ,False
37.545,37.912,やっ,False
37.912,38.012,ぱ,False
38.012,38.079,あ,False
38.079,38.279,た,False
38.279,38.479,し,False
38.479,39.046,は,False
39.046,39.246,こ,False
39.246,39.413,ん,False
39.413,39.613,な,False
39.613,39.814,と,False
39.814,39.981,こ,False
39.981,40.147,ろ,False
40.147,40.381,じゃ,False
