start,end,token,exclude
0.13,1.682,<silence>,False
1.682,1.849,ゆ,False
1.849,2.015,め,False
2.015,2.316,な,False
2.316,2.516,ら,False
2.516,3.05,ば,False
3.05,3.383,ど,False
3.383,3.717,れ,False
3.717,3.917,ほ,False
3.917,4.418,ど,False
4.418,4.751,よ,False
4.751,4.952,か,False
4.952,5.085,っ,True
5.085,5.285,た,False
5.285,5.819,で,False
5.819,6.153,しょ,False
6.153,7.187,う,False
7.187,7.354,い,False
7.354,7.521,ま,False
7.521,8.222,だ,False
8.222,8.522,に,False
8.522,8.722,あ,False
8.722,8.889,な,False
8.889,9.556,た,False
9.556,9.923,の,False
9.923,10.09,こ,False
10.09,10.257,と,False
10.257,10.824,を,False
10.824,10.958,ゆ,False
10.958,11.291,め,False
11.291,11.458,に,False
11.458,11.625,み,False
11.625,12.626,る,False
12.626,12.86,わ,False
12.86,13.026,す,False
13.026,13.36,れ,False
13.36,13.56,た,False
13.56,14.061,も,False
14.061,14.428,の,False
14.428,14.728,を,False
14.728,14.928,と,False
14.928,15.462,り,False
15.462,15.762,に,False
15.762,16.096,か,False
16.096,16.33,え,False
16.33,16.797,る,False
16.797,16.964,よ,False
16.964,17.197,う,False
17.197,18.165,に,False
18.165,18.328,ふ,False
18.332,18.509,る,False
18.532,19.233,び,False
19.233,19.566,た,False
19.566,19.7,お,False
19.7,19.9,も,False
19.9,20.267,い,False
20.267,20.601,で,False
20.601,20.968,の,False
20.968,21.301,ほ,False
21.301,21.869,こ,False
21.869,22.002,り,False
22.002,22.503,を,False
22.503,22.669,は,False
22.669,23.437,ら,False
23.437,23.739,う,False
23.739,26.473,<silence>,False
26.473,26.64,も,False
26.64,26.807,ど,False
26.807,27.141,ら,False
27.141,27.341,な,False
27.341,27.841,い,False
27.841,28.175,し,False
28.175,28.542,あ,False
28.542,28.775,わ,False
28.775,29.243,せ,False
29.243,29.576,が,False
29.576,29.943,あ,False
29.943,30.144,る,False
30.144,30.611,こ,False
30.611,30.978,と,False
30.978,31.979,を,False
31.979,32.146,さ,False
32.146,32.346,い,False
32.346,33.046,ご,False
33.046,33.38,に,False
33.38,33.547,あ,False
33.547,33.714,な,False
33.714,34.414,た,False
34.414,34.748,が,False
34.748,34.848,お,False
34.848,35.115,し,False
35.115,35.782,え,False
35.782,36.116,て,False
36.116,36.279,く,False
36.283,36.483,れ,False
36.483,37.518,た,False
37.518,37.718,い,False
37.718,37.851,え,False
37.851,38.185,ず,False
38.185,38.352,に,False
38.352,38.886,か,False
38.886,39.219,く,False
39.219,39.553,し,False
39.553,39.753,て,False
39.753,40.287,た,False
40.287,40.621,く,False
40.621,40.954,ら,False
40.954,41.121,い,False
41.121,41.655,か,False
41.655,41.989,こ,False
41.989,42.99,も,False
42.99,43.153,あ,False
43.157,43.39,な,False
43.39,44.057,た,False
44.057,44.424,が,False
44.424,44.558,い,False
44.558,44.725,な,False
44.725,45.092,きゃ,False
45.092,45.225,え,False
45.225,45.425,い,False
45.425,45.592,え,False
45.592,45.792,ん,False
45.792,46.126,に,False
46.126,46.326,く,False
46.326,46.827,ら,False
46.827,47.361,い,False
47.361,47.594,ま,False
47.594,48.267,ま,False
48.862,49.029,き,False
49.029,49.396,っ,True
49.396,49.563,と,False
49.563,49.696,も,False
49.696,49.93,う,False
49.93,50.097,こ,False
50.097,50.264,れ,False
50.264,50.931,い,False
50.931,51.131,じょ,False
51.131,51.665,う,False
51.665,52.166,き,False
52.166,52.366,ず,False
52.366,52.666,つ,False
52.666,52.833,く,False
52.833,53.033,こ,False
53.033,53.367,と,False
53.367,53.7,な,False
53.7,54.401,ど,False
54.401,54.902,あ,False
54.902,55.102,り,False
55.102,55.435,は,False
55.435,55.602,し,False
55.602,55.802,な,False
55.802,56.47,い,False
56.47,56.837,と,False
56.837,57.137,わ,False
57.137,57.604,か,False
57.604,57.871,っ,True
57.871,58.205,て,False
58.205,58.539,い,False
58.539,59.189,る,False
59.206,59.393,あ,False
59.439,59.573,の,False
59.573,59.773,ひ,False
59.773,59.94,の,False
59.94,60.174,か,False
60.174,60.607,な,False
60.607,60.841,し,False
60.841,61.275,み,False
61.275,61.575,さ,False
61.575,61.947,え,False
61.975,62.139,あ,False
62.209,62.376,の,False
62.376,62.543,ひ,False
62.543,62.676,の,False
62.676,62.91,く,False
62.91,63.377,る,False
63.377,63.577,し,False
63.577,64.077,み,False
64.077,64.278,さ,False
64.278,64.696,え,False
64.745,64.945,そ,False
64.945,65.112,の,False
65.112,65.279,す,False
65.279,65.445,べ,False
65.445,65.679,て,False
65.679,66.113,を,False
66.113,66.413,あ,False
66.413,66.68,い,False
66.68,66.813,し,False
66.813,67.014,て,False
67.014,67.414,た,False
67.414,67.714,あ,False
67.714,68.215,な,False
68.215,68.415,た,False
68.415,68.882,と,False
68.882,69.082,と,False
69.082,69.616,も,False
69.616,70.284,に,False
70.284,70.484,む,False
70.484,70.617,ね,False
70.617,70.817,に,False
70.817,70.951,の,False
70.951,71.218,こ,False
71.218,71.685,り,False
71.685,71.885,は,False
71.885,72.386,な,False
72.386,72.586,れ,False
72.586,73.02,な,False
73.02,73.22,い,False
73.22,73.353,に,False
73.353,73.554,が,False
73.554,73.72,い,False
73.72,73.921,れ,False
73.921,74.188,も,False
74.188,74.388,ん,False
74.388,74.621,の,False
74.621,75.055,に,False
75.055,75.522,お,False
75.522,76.089,い,False
76.089,76.29,あ,False
76.29,76.456,め,False
76.456,76.823,が,False
76.823,77.157,ふ,False
77.157,77.491,り,False
77.491,77.858,や,False
77.858,78.192,む,False
78.192,78.525,ま,False
78.525,78.725,で,False
78.725,79.226,は,False
79.226,79.426,か,False
79.426,79.927,え,False
