start,end,token,exclude
0.0,1.552,<silence>,False
1.552,1.673,だ,False
1.673,1.719,<silence>,
1.719,1.852,れ,False
1.852,2.084,だっ,True
2.119,2.351,て,False
2.419,2.63,か,False
2.653,2.82,わ,False
2.82,3.145,い,False
3.187,3.605,く,False
3.721,3.831,か,False
3.854,3.988,わ,False
3.988,4.288,り,False
4.288,4.509,た,False
4.555,4.822,い,False
4.822,4.989,ん,False
4.989,5.5,だ,False
5.889,6.033,し,False
6.056,6.223,ら,False
6.223,6.49,ない,True
6.49,6.711,か,False
6.757,6.924,お,False
6.924,7.157,し,False
7.157,7.558,て,False
7.558,8.092,も,False
8.092,8.225,い,False
8.225,8.392,し,False
8.392,8.646,き,False
8.692,8.926,し,False
8.926,9.135,あっ,True
9.193,9.314,て,False
9.36,10.327,る,False
10.327,10.494,せ,False
10.494,10.627,の,False
10.627,10.861,び,False
10.861,11.116,し,False
11.128,11.339,た,False
11.362,11.562,め,False
11.562,11.929,い,False
11.929,12.45,く,False
12.496,12.64,ど,False
12.663,12.763,き,False
12.763,13.063,ど,False
13.063,13.251,き,False
13.297,13.564,だ,False
13.564,13.731,け,False
13.731,14.665,ど,False
14.665,14.752,き,False
14.798,14.932,づ,False
14.932,15.199,い,False
15.199,15.443,て,False
15.466,15.72,く,False
15.766,16.033,れ,False
16.033,16.266,な,False
16.266,16.567,きゃ,False
16.567,16.834,だ,False
16.834,17.101,め,False
17.101,17.501,な,False
17.501,17.634,ん,False
17.634,17.935,だ,False
17.935,18.102,か,False
18.102,18.769,ら,False
18.769,36.487,<silence>,False
36.487,36.597,だ,False
36.62,36.787,れ,False
36.787,37.054,が,False
37.054,37.309,す,False
37.321,37.518,き,False
37.588,37.755,だ,False
37.755,38.132,と,False
38.155,38.596,か,False
38.689,38.856,つ,False
38.856,38.956,き,False
38.956,39.188,あっ,True
39.223,39.477,て,False
39.523,39.79,る,False
39.79,39.929,と,False
39.957,40.421,か,False
40.858,40.991,は,False
40.991,41.125,や,False
41.125,41.425,り,False
41.425,41.692,の,False
41.692,41.879,ふ,False
41.925,42.046,く,False
42.092,42.44,と,False
42.493,42.911,か,False
43.06,43.114,き,False
43.16,43.293,ま,False
43.293,43.527,つ,False
43.527,43.861,し,False
43.861,44.128,けん,True
44.128,44.294,と,False
44.294,44.682,か,False
44.682,45.195,<silence>,False
45.195,45.306,ま,False
45.329,45.462,い,False
45.462,45.763,に,False
45.763,46.007,ち,False
46.03,46.296,ま,False
46.296,46.43,い,False
46.43,46.864,に,False
46.864,47.282,ち,False
47.398,47.498,い,False
47.498,47.664,そ,False
47.664,47.931,が,False
47.931,48.198,し,False
48.198,48.465,い,False
48.465,48.632,の,False
48.632,49.259,は,False
49.566,49.654,お,False
49.7,49.833,ん,False
49.833,50.134,な,False
50.134,50.401,の,False
50.401,50.621,こ,False
50.667,50.968,だ,False
50.968,51.155,か,False
51.201,51.468,ら,False
51.468,51.735,し,False
51.735,52.036,か,False
52.036,52.523,た,False
52.569,52.836,な,False
52.836,52.97,い,False
52.97,53.704,じゃん,True
53.704,54.271,め,False
54.271,54.382,ん,False
54.405,54.538,ど,False
54.538,54.671,く,False
54.671,54.772,さ,False
54.772,54.972,が,False
54.972,55.072,り,False
55.072,55.205,や,False
55.205,55.785,で,False
55.873,56.105,ちょっ,True
56.173,56.384,と,False
56.407,56.573,ひ,False
56.573,56.707,と,False
56.707,56.84,に,False
56.84,56.974,な,False
56.974,57.107,が,False
57.107,57.241,さ,False
57.241,57.408,れ,False
57.408,58.569,る,False
58.575,58.696,か,False
58.742,58.842,く,False
58.842,58.976,し,False
58.976,59.143,ご,False
59.143,59.22,と,False
59.243,59.41,だ,False
59.41,59.543,っ,True
59.543,59.764,て,False
59.81,60.065,あっ,True
60.077,60.681,て,False
60.744,60.832,ふ,False
60.878,60.988,つ,False
61.011,61.145,う,False
61.145,61.278,に,False
61.278,61.412,け,False
61.412,61.545,ん,False
61.545,61.712,か,False
61.712,61.945,も,False
61.945,62.224,し,False
62.246,62.896,て,False
62.946,63.113,な,False
63.113,63.247,や,False
63.247,63.414,め,False
63.414,63.514,る,False
63.514,63.68,しょ,False
63.68,63.781,う,False
63.781,63.914,じょ,False
63.914,65.149,は,False
65.149,65.382,お,False
65.382,65.549,う,False
65.549,65.682,じ,False
65.682,65.916,さ,False
65.916,66.05,ま,False
66.05,66.216,を,False
66.216,66.417,み,False
66.417,66.649,つ,False
66.65,66.784,け,False
66.784,67.584,る,False
67.584,67.695,お,False
67.718,67.851,は,False
67.851,68.118,よ,False
68.118,68.385,う,False
68.385,68.685,だ,False
68.685,68.919,っ,True
68.919,69.149,て,False
69.219,69.486,しょ,False
