start,end,token,exclude
0.0,5.689,<silence>,False
5.689,6.39,すとれん,True
6.39,6.59,じ,False
6.59,19.403,<silence>,False
19.403,19.57,く,False
19.57,19.703,だ,False
19.703,19.837,ら,False
19.837,20.037,な,False
20.037,20.237,い,False
20.237,20.371,く,False
20.371,20.504,だ,False
20.504,20.671,ら,False
20.671,20.871,な,False
20.871,21.071,い,False
21.071,21.205,き,False
21.205,21.338,れ,False
21.338,21.472,い,False
21.472,21.739,ご,False
21.739,21.905,と,False
21.905,22.039,な,False
22.039,22.139,ら,False
22.139,22.306,べ,False
22.306,22.706,た,False
22.706,22.84,じ,False
22.84,22.973,こ,False
22.973,23.14,ぎ,False
23.14,23.273,せ,False
23.273,23.374,い,False
23.374,23.574,に,False
23.574,23.741,せ,False
23.741,23.841,い,False
23.841,23.941,ぎ,False
23.941,24.074,な,False
24.074,24.241,ん,False
24.241,24.375,か,False
24.375,24.508,あ,False
24.508,24.641,っ,True
24.641,24.775,た,False
24.775,24.908,も,False
24.908,25.042,ん,False
25.042,25.209,じゃ,False
25.209,25.476,な,False
25.476,26.043,い,False
26.043,26.176,つ,False
26.176,26.31,ま,False
26.31,26.443,ら,False
26.443,26.577,な,False
26.577,26.81,い,False
26.81,27.011,つ,False
27.011,27.144,ま,False
27.144,27.244,ら,False
27.244,27.378,な,False
27.378,27.678,い,False
27.678,27.878,ま,False
27.878,27.978,い,False
27.978,28.078,に,False
28.078,28.412,ち,False
28.412,28.512,が,False
28.512,28.679,しょ,False
28.679,28.812,う,False
28.812,28.946,も,False
28.946,29.079,な,False
29.079,29.346,い,False
29.346,29.446,や,False
29.446,29.613,つ,False
29.613,29.747,み,False
29.747,29.913,た,False
29.913,30.047,い,False
30.047,30.18,に,False
30.18,30.347,た,False
30.347,30.447,い,False
30.447,30.581,ぎ,False
30.581,30.714,な,False
30.714,30.848,ん,False
30.848,30.981,か,False
30.981,31.115,も,False
31.115,31.248,っ,True
31.248,31.382,て,False
31.382,31.548,な,False
31.548,31.682,い,False
31.682,31.815,の,False
31.815,32.683,さ,False
32.683,32.883,きょ,False
32.883,33.05,う,False
33.05,33.484,も,False
33.484,33.617,ば,False
33.617,33.751,か,False
33.751,33.884,み,False
33.884,34.051,た,False
34.051,34.318,い,False
34.318,34.718,に,False
34.718,35.119,わ,False
35.119,35.552,ら,False
35.552,35.953,う,False
35.953,36.387,の,False
36.387,36.787,さ,False
36.787,36.954,う,False
36.954,37.054,そ,False
37.054,37.187,で,False
37.187,37.588,も,False
37.588,38.055,わ,False
38.055,38.422,ら,False
38.422,38.856,え,False
38.856,39.323,る,False
39.323,39.69,の,False
39.69,40.024,さ,False
40.024,40.224,す,False
40.224,40.357,べ,False
40.357,40.491,て,False
40.491,40.924,は,False
40.924,41.358,あ,False
41.358,41.759,な,False
41.759,42.159,た,False
42.159,42.559,の,False
42.559,42.96,た,False
42.96,43.427,め,False
43.427,43.827,あ,False
43.827,44.261,だ,False
44.261,44.661,こ,False
44.661,45.062,だ,False
45.062,45.496,く,False
45.496,45.896,ど,False
45.896,46.33,く,False
46.33,47.164,ど,False
47.164,47.731,な,False
47.731,48.032,あ,False
48.032,48.298,<silence>,False
48.298,48.799,はぁ,True
48.799,48.932,う,False
48.932,49.199,る,False
49.199,49.4,さ,False
49.4,49.633,い,False
49.633,52.102,な,False
52.102,52.202,う,False
52.202,52.536,る,False
52.536,52.736,さ,False
52.736,52.936,い,False
52.936,54.571,な,False
54.571,54.705,ご,False
54.705,55.005,ちゃ,False
55.005,55.139,ご,False
55.139,55.406,ちゃ,False
55.406,55.506,う,False
55.506,55.839,る,False
55.839,56.006,さ,False
56.006,56.24,い,False
56.24,58.709,な,False
58.709,58.842,う,False
58.842,59.109,る,False
59.109,59.309,さ,False
59.309,59.543,い,False
59.543,61.211,な,False
61.211,61.345,ご,False
61.345,61.612,ちゃ,False
61.612,61.745,ご,False
61.745,62.079,ちゃ,False
62.079,62.146,う,False
62.146,62.446,る,False
62.446,62.513,さ,False
62.513,62.579,さ,False
