start,end,token,exclude
0.0,7.624,<silence>,False
7.624,7.825,え,False
7.825,8.025,ぶ,False
8.025,8.392,り,False
8.392,8.726,で,False
8.726,9.126,い,False
9.126,9.476,え,False
9.476,9.826,ぶ,False
9.826,10.177,り,False
10.177,10.527,は,False
10.527,10.961,あ,False
10.961,11.328,と,False
11.328,11.662,り,False
11.662,12.062,ら,False
12.062,12.262,る,False
12.262,12.429,ら,False
12.429,12.796,ど,False
12.796,13.163,ん,False
13.163,13.53,と,False
13.53,13.875,ゆ,False
13.875,14.22,う,False
14.22,14.565,ひ,False
14.565,14.965,あ,False
14.965,15.399,ざ,False
15.399,15.733,り,False
15.733,16.1,ん,False
16.1,16.5,ぎ,False
16.5,16.764,ん,False
16.764,17.028,ぐ,False
17.028,17.292,り,False
17.292,17.556,ら,False
17.556,17.82,る,False
17.82,18.084,ら,False
18.084,18.348,ら,False
18.348,18.612,ら,False
18.612,20.838,<silence>,False
20.838,21.038,さ,False
21.038,21.238,め,False
21.238,21.405,な,False
21.405,21.605,い,False
21.605,21.939,ゆ,False
21.939,22.306,め,False
22.306,23.707,に,False
23.707,24.141,り,False
24.141,24.475,ら,False
24.475,24.842,る,False
24.842,25.242,ら,False
25.242,25.481,う,False
25.609,26.01,ず,False
26.01,26.343,く,False
26.343,26.71,つ,False
26.71,27.414,き,False
27.745,28.145,り,False
28.145,28.545,ら,False
28.545,28.912,る,False
28.912,29.279,ら,False
29.279,29.646,ら,False
29.646,31.694,ら,False
31.694,32.916,<silence>,False
32.916,33.317,い,False
33.317,33.65,く,False
33.65,33.97,ど,False
34.018,34.551,さ,False
34.551,34.752,け,False
34.752,35.119,ん,False
35.119,35.727,で,False
35.819,36.02,な,False
36.02,36.22,み,False
36.22,36.754,だ,False
36.754,36.92,し,False
36.92,37.321,て,False
37.321,38.389,も,False
38.389,38.889,そ,False
38.889,39.123,の,False
39.123,39.456,て,False
39.456,40.096,は,False
40.224,40.424,く,False
40.424,40.624,う,False
40.624,41.125,を,False
41.125,41.658,き,False
41.658,42.793,り,False
42.793,43.305,せ,False
43.327,43.56,か,False
43.56,43.894,い,False
43.894,44.374,は,False
44.595,44.762,く,False
44.762,44.962,ち,False
44.962,45.826,る,False
46.43,46.63,だ,False
46.63,46.797,れ,False
46.797,46.997,も,False
46.997,47.164,い,False
47.164,48.098,な,False
48.098,48.514,い,False
48.632,48.999,と,False
48.999,49.333,き,False
49.333,50.267,の,False
50.267,50.467,は,False
50.467,51.568,て,False
51.568,51.935,や,False
51.935,52.136,が,False
52.136,52.636,て,False
52.636,52.836,こ,False
52.836,53.037,わ,False
53.037,53.237,れ,False
53.237,53.604,ゆ,False
53.604,53.771,く,False
53.771,54.104,う,False
54.104,54.338,つ,False
54.338,54.671,つ,False
54.671,54.872,の,False
54.872,55.239,ろ,False
55.239,55.406,ん,False
55.406,55.606,ど,False
55.606,55.973,に,False
55.973,56.34,あ,False
56.34,56.5,ま,False
56.507,56.874,く,False
56.874,57.074,い,False
57.074,57.241,ざ,False
57.241,57.441,な,False
57.441,57.608,わ,False
57.608,57.96,れ,False
57.975,58.175,て,False
58.175,58.509,め,False
58.509,58.709,を,False
58.709,59.076,と,False
59.076,59.276,じ,False
59.276,60.344,た,False
60.344,60.711,そ,False
60.711,60.871,し,False
60.911,61.412,て,False
61.412,61.578,も,False
61.578,61.779,う,False
61.779,61.945,い,False
61.945,62.346,ち,False
62.346,62.513,ど,False
62.513,62.88,あ,False
62.88,63.08,な,False
63.08,63.414,た,False
63.414,63.647,に,False
63.647,63.981,あ,False
63.981,64.181,い,False
64.181,64.381,た,False
64.381,64.748,い,False
64.748,65.015,い,False
65.015,65.315,つ,False
65.315,65.682,か,False
65.682,65.849,ぼ,False
65.849,66.016,う,False
66.016,66.216,きゃ,False
66.216,66.383,く,False
66.383,66.75,へ,False
66.75,66.95,と,False
66.95,67.317,そ,False
67.317,67.484,ま,False
67.484,67.851,る,False
67.851,68.052,そ,False
68.052,68.752,の,False
68.752,69.153,ひ,False
69.153,71.288,に,False
71.288,73.49,<silence>,False
73.49,73.535,お,False
73.535,73.58,ろ,False
73.58,73.624,く,False
73.624,73.669,ろ,False
73.669,73.714,に,False
73.714,90.507,<silence>,False
90.507,90.707,ざ,False
90.707,90.83,た,False
90.83,90.952,い,False
90.952,91.075,む,False
91.075,91.208,ふ,False
91.208,91.341,ろ,False
91.341,91.475,う,False
91.475,91.608,ず,False
91.608,91.73,く,False
91.73,91.853,る,False
91.853,91.975,う,False
91.975,92.176,え,False
92.176,92.315,り,False
92.315,92.453,い,False
92.453,92.592,あ,False
92.743,92.91,ん,False
92.91,93.077,ち,False
93.077,93.277,ん,False
93.277,93.41,じ,False
93.41,93.544,ん,False
93.544,93.677,ぐ,False
93.677,93.811,い,False
93.811,93.933,ん,False
93.933,94.056,ひゅ,False
94.056,94.178,う,False
94.178,94.378,ま,False
94.378,94.506,に,False
94.506,94.634,ち,False
94.634,94.762,う,False
94.762,94.89,い,False
94.912,95.112,い,False
95.112,95.279,ぶ,False
95.279,95.479,り,False
95.479,95.601,い,False
95.601,95.724,ち,False
95.724,95.846,と,False
95.846,96.013,ざ,False
96.013,96.135,ぽ,False
96.135,96.258,い,False
96.258,96.38,ん,False
96.38,96.58,と,False
96.58,96.714,お,False
96.714,96.849,ぶ,False
96.849,96.983,の,False
96.983,97.118,お,False
97.118,97.252,り,False
97.281,97.448,た,False
97.448,97.648,あ,False
97.648,97.781,ん,False
97.781,97.915,ど,False
97.915,98.049,ん,False
98.049,98.182,と,False
98.182,98.382,の,False
98.382,98.582,う,False
98.582,98.749,は,False
98.749,98.822,う,False
98.822,98.896,は,False
98.896,98.969,う,False
98.969,99.043,う,False
99.043,99.116,い,False
99.116,99.189,い,False
99.189,99.263,しゅ,False
99.263,99.336,ど,False
99.336,99.41,ど,False
99.41,99.483,う,False
99.483,99.683,そ,False
99.683,99.85,れ,False
99.85,100.394,は,False
100.417,100.584,だ,False
100.584,100.751,れ,False
100.751,100.984,に,False
100.984,101.318,で,False
101.318,101.685,も,False
101.685,101.885,ひ,False
101.885,102.086,と,False
102.086,102.419,し,False
102.419,102.786,く,False
102.786,102.953,ふ,False
102.953,103.153,り,False
103.153,103.313,そ,False
103.32,103.554,そ,False
103.554,103.938,ぐ,False
104.054,104.254,ざ,False
104.254,104.621,ん,False
104.621,104.788,こ,False
104.788,105.122,く,False
105.122,105.322,な,False
105.322,105.522,ほ,False
105.522,105.689,ど,False
105.689,106.223,の,False
106.223,106.457,や,False
106.457,106.79,す,False
106.79,107.157,ら,False
107.157,107.509,ぎ,False
107.524,108.068,と,False
108.092,108.459,す,False
108.459,108.625,れ,False
108.625,110.828,ば,False
110.828,116.133,<silence>,False
116.133,116.333,う,False
116.333,116.7,け,False
116.7,117.067,い,False
117.067,117.387,れ,False
117.434,117.946,て,False
118.335,118.535,う,False
118.535,118.936,け,False
118.936,119.269,い,False
119.269,119.603,れ,False
119.603,120.704,て,False
120.704,121.038,お,False
121.038,121.438,わ,False
121.438,121.805,り,False
121.805,122.172,へ,False
122.172,122.739,と,False
122.739,122.906,す,False
122.906,123.24,す,False
123.24,123.656,む,False
123.774,124.007,は,False
124.007,124.341,り,False
124.341,124.775,の,False
124.775,125.095,お,False
125.109,125.717,と,False
125.843,126.21,そ,False
126.21,126.946,う,False
127.111,127.271,も,False
127.311,127.678,と,False
127.678,127.998,め,False
128.045,128.412,て,False
128.412,129.212,る,False
129.279,129.471,も,False
129.513,129.847,と,False
129.847,130.214,め,False
130.214,130.581,て,False
130.581,131.157,る,False
131.682,132.049,あ,False
132.049,132.416,り,False
132.416,132.749,し,False
132.749,133.317,ひ,False
133.317,133.669,の,False
133.684,133.884,お,False
133.884,134.218,も,False
134.218,134.618,か,False
134.618,134.918,げ,False
134.918,136.653,を,False
136.653,139.356,<silence>,False
139.356,139.723,さ,False
139.723,139.89,ら,False
139.89,140.37,に,False
140.457,140.624,お,False
140.624,140.791,そ,False
140.791,141.024,い,False
141.024,141.358,く,False
141.358,141.525,る,False
141.525,141.925,る,False
141.925,142.092,て,False
142.092,142.459,ん,False
142.459,142.659,は,False
142.659,143.026,ぼ,False
143.026,143.193,う,False
143.193,143.393,ぎゃ,False
143.393,143.76,く,False
143.76,144.061,け,False
144.061,144.294,し,False
144.294,144.71,て,False
144.828,145.028,あ,False
145.028,145.195,ら,False
145.195,145.395,が,False
145.395,145.762,え,False
145.762,145.929,ぬ,False
145.929,146.263,ひ,False
146.263,146.465,つ,False
