start,end,token,exclude
0.0,2.019,<silence>,False
2.019,2.241,れ,False
2.241,2.463,つ,False
2.486,2.67,し,False
2.67,2.853,い,False
2.853,3.037,ざ,False
3.037,3.22,わ,False
3.22,3.409,あ,False
3.409,3.598,る,False
3.598,3.787,ど,False
3.787,3.97,さ,False
3.97,4.154,あ,False
4.154,4.328,ち,False
4.328,4.502,ん,False
4.555,4.741,ぐ,False
4.741,4.926,ふぉ,False
4.926,5.112,お,False
5.255,5.444,ざ,False
5.444,5.633,り,False
5.656,5.823,い,False
5.823,6.023,ず,False
6.023,6.223,ん,False
6.223,6.444,わ,False
6.444,6.664,い,False
6.757,6.929,あ,False
6.929,7.101,い,False
7.124,7.324,あ,False
7.324,7.524,む,False
7.524,7.835,ま,False
7.835,8.146,い,False
8.146,8.458,せ,False
8.458,8.769,る,False
8.769,9.08,ふ,False
9.08,9.86,<silence>,False
9.86,10.081,う,False
10.081,10.301,い,False
10.327,10.511,ず,False
10.511,10.694,ふぃ,False
10.694,10.892,あ,False
10.892,11.089,あ,False
11.228,11.412,ん,False
11.412,11.595,ど,False
11.595,11.795,う,False
11.795,11.996,い,False
11.996,12.262,ず,False
12.262,12.529,じょ,False
12.529,12.701,い,False
12.701,12.873,あ,False
12.896,13.082,い,False
13.082,13.268,ぶ,False
13.297,13.464,ね,False
13.464,13.673,ば,False
13.673,13.882,あ,False
13.882,14.091,ふぇ,False
14.091,14.3,る,False
14.3,14.509,と,False
14.509,14.718,び,False
14.965,15.142,ふぉ,False
15.165,15.432,お,False
15.432,15.699,あ,False
15.699,15.899,い,False
15.899,16.166,る,False
16.166,16.41,し,False
16.433,16.662,ん,False
16.662,16.89,ぐ,False
16.89,17.119,あ,False
17.119,17.347,う,False
17.347,17.576,と,False
17.576,17.805,と,False
17.805,18.033,わ,False
18.033,18.262,あ,False
18.262,18.491,ず,False
18.491,18.719,ざ,False
18.719,18.948,す,False
18.948,19.176,か,False
19.176,19.405,い,False
19.405,22.006,<silence>,False
22.006,22.172,よ,False
22.172,22.373,あ,False
22.373,23.14,け,False
23.14,23.34,の,False
23.34,23.907,む,False
23.907,24.074,ら,False
24.074,24.441,さ,False
24.441,24.618,き,False
24.641,25.175,に,False
25.342,25.553,じ,False
25.576,26.143,ぶ,False
26.143,26.31,ん,False
26.31,26.877,を,False
26.877,27.077,か,False
27.077,27.444,さ,False
27.444,27.644,ね,False
27.644,28.322,て,False
28.345,28.556,き,False
28.579,29.09,た,False
29.113,29.29,い,False
29.313,29.801,と,False
29.847,30.047,ふ,False
30.047,30.614,あ,False
30.614,30.781,ん,False
30.781,31.245,を,False
31.348,31.525,こ,False
31.548,31.915,う,False
31.915,32.082,ご,False
32.082,32.416,に,False
32.416,32.85,ふ,False
32.85,33.217,む,False
33.217,33.984,<silence>,False
33.984,34.184,ふ,False
34.184,34.347,た,False
34.351,35.052,つ,False
35.052,35.285,の,False
35.285,35.83,か,False
35.853,36.02,ん,False
36.02,36.42,じょ,False
36.42,36.62,う,False
36.62,37.293,で,False
37.321,37.521,ひ,False
37.521,38.065,と,False
38.088,38.255,つ,False
38.255,38.822,の,False
38.822,39.023,せ,False
39.023,39.39,か,False
39.39,39.59,い,False
39.59,40.124,を,False
40.324,40.424,う,False
40.424,40.524,つ,False
40.524,40.691,し,False
40.691,40.891,だ,False
40.891,41.077,し,False
41.091,41.555,た,False
41.792,41.892,わ,False
41.892,41.992,た,False
41.992,42.159,し,False
42.159,42.359,は,False
42.359,42.559,い,False
42.559,42.726,ま,False
42.726,43.027,だ,False
43.027,43.293,れ,False
43.293,43.494,だ,False
43.494,43.694,ろ,False
43.694,45.227,う,False
45.227,46.263,<silence>,False
46.263,46.43,あ,False
46.43,46.575,い,False
46.575,46.72,く,False
46.72,46.865,ど,False
46.865,47.01,び,False
47.031,47.217,い,False
47.231,47.364,か,False
47.364,47.498,い,False
47.498,47.632,ん,False
47.632,47.765,ど,False
47.765,47.965,お,False
47.965,48.11,あ,False
48.11,48.254,こ,False
48.254,48.399,お,False
48.399,48.532,る,False
48.532,48.667,ど,False
48.667,48.801,は,False
48.801,48.936,あ,False
48.936,49.07,て,False
49.07,49.205,ど,False
49.266,49.41,ば,False
49.433,49.561,と,False
49.561,49.689,あ,False
49.689,49.816,い,False
49.816,49.944,ど,False
50.0,50.2,ん,False
50.2,50.334,と,False
50.334,50.467,の,False
50.467,50.601,う,False
50.601,50.734,う,False
50.734,50.934,い,False
50.934,51.056,ち,False
51.056,51.179,ちょ,False
51.179,51.301,い,False
51.301,51.502,す,False
51.502,51.636,つ,False
51.636,51.769,め,False
51.769,51.903,い,False
51.903,52.036,く,False
52.036,52.236,あ,False
52.236,52.383,い,False
52.383,52.53,の,False
52.53,52.676,う,False
52.676,52.823,ま,False
52.823,52.97,い,False
52.97,53.17,は,False
53.17,53.309,あ,False
53.309,53.448,と,False
53.448,53.588,い,False
53.588,53.727,ず,False
53.737,53.904,う,False
53.904,54.026,い,False
54.026,54.149,し,False
54.149,54.271,ん,False
54.271,54.471,ぐ,False
54.471,54.643,ふぉ,False
54.643,54.815,お,False
54.838,54.96,ほ,False
54.96,55.083,お,False
55.083,55.205,ぷ,False
55.205,55.372,さ,False
55.372,56.092,あ,False
56.14,56.34,ま,False
56.34,56.507,ぶ,False
56.507,56.707,し,False
56.707,57.218,い,False
57.241,57.418,み,False
57.441,57.808,ら,False
57.808,57.975,い,False
57.975,58.175,の,False
58.175,58.375,ほ,False
58.375,59.643,う,False
59.643,59.843,へ,False
59.843,61.032,と,False
61.032,61.745,<silence>,False
61.745,61.945,れ,False
61.945,62.146,つ,False
62.146,62.329,し,False
62.329,62.513,い,False
62.513,62.697,ざ,False
62.697,62.88,わ,False
62.88,63.069,あ,False
63.069,63.258,る,False
63.258,63.447,ど,False
63.447,63.621,さ,False
63.621,63.795,あ,False
63.814,63.977,ち,False
63.977,64.139,ん,False
64.214,64.392,ぐ,False
64.392,64.57,ふぉ,False
64.57,64.748,お,False
64.915,65.099,ざ,False
65.099,65.282,り,False
65.282,65.482,い,False
65.482,65.666,ず,False
65.666,65.849,ん,False
65.849,65.996,わ,False
65.996,66.143,い,False
66.143,66.29,あ,False
66.417,66.601,い,False
66.601,66.784,あ,False
66.784,66.984,む,False
66.984,67.184,ま,False
67.184,67.37,い,False
67.37,67.555,せ,False
67.555,67.741,る,False
68.085,68.259,ふ,False
68.259,68.433,う,False
68.452,68.624,い,False
68.624,68.796,ず,False
68.819,68.966,ふぃ,False
68.966,69.113,あ,False
69.113,69.26,あ,False
69.386,69.548,ん,False
69.548,69.711,ど,False
69.753,69.953,う,False
69.953,70.12,い,False
70.12,70.306,ず,False
70.306,70.491,じょ,False
70.491,70.677,い,False
70.687,70.871,あ,False
70.871,71.055,い,False
71.055,71.227,ぶ,False
71.227,71.399,ね,False
71.422,71.608,ば,False
71.655,71.825,あ,False
71.825,71.996,ふぇ,False
71.996,72.166,る,False
72.356,72.556,と,False
72.556,72.756,び,False
72.756,72.923,ふぉ,False
72.923,73.123,お,False
73.123,73.293,あ,False
73.293,73.464,い,False
73.464,73.634,う,False
73.857,74.024,い,False
