start,end,token,exclude
0.0,4.355,<silence>,False
4.355,4.785,た,False
4.855,5.276,と,False
5.322,5.556,え,False
5.556,5.923,ば,False
5.923,6.19,よ,False
6.19,6.334,く,False
6.357,6.523,は,False
6.523,6.857,れ,False
6.857,7.091,た,False
7.091,7.324,く,False
7.324,7.524,も,False
7.524,7.891,り,False
7.891,8.225,ぞ,False
8.225,9.059,ら,False
9.059,9.247,きゃ,False
9.293,9.526,ん,False
9.526,9.758,ば,False
9.76,9.96,す,False
9.96,10.06,に,False
10.06,10.394,み,False
10.394,10.581,た,False
10.627,10.782,て,False
10.828,11.028,て,False
11.028,11.395,い,False
11.395,11.762,ま,False
11.762,12.203,ぼ,False
12.229,12.64,く,False
12.663,13.917,は,False
13.931,14.152,な,False
14.198,14.431,に,False
14.431,15.299,を,False
15.299,15.52,え,False
15.566,16.166,が,False
16.166,16.433,こ,False
16.433,16.967,う,False
16.967,17.301,<gap>,True
17.301,17.417,く,False
17.417,17.534,ら,False
17.534,17.634,う,False
17.634,17.735,でぃ,False
17.735,17.843,い,False
17.843,17.951,し,False
17.951,18.06,い,False
18.06,18.168,ぷ,False
18.168,18.252,し,False
18.252,18.335,い,False
18.335,18.435,ろ,False
18.435,18.535,す,False
18.535,18.635,と,False
18.635,18.736,は,False
18.736,18.836,あ,False
18.836,18.936,と,False
18.936,19.036,ば,False
19.036,19.169,と,False
19.169,19.28,し,False
19.28,19.392,い,False
19.392,19.503,う,False
19.503,19.596,い,False
19.596,19.69,る,False
19.69,19.783,す,False
19.783,19.877,た,False
19.877,19.97,あ,False
19.97,20.075,と,False
20.075,20.181,きゃ,False
20.204,20.321,ん,False
20.321,20.437,ゆ,False
20.437,20.546,う,False
20.546,20.654,し,False
20.654,20.762,い,False
20.762,20.871,く,False
20.871,20.988,ら,False
20.988,21.105,う,False
21.105,21.205,でぃ,False
21.205,21.305,い,False
21.305,21.413,し,False
21.413,21.522,い,False
21.522,21.631,ぷ,False
21.631,21.739,し,False
21.739,21.839,い,False
21.839,21.939,ろ,False
21.939,22.028,す,False
22.028,22.117,と,False
22.117,22.206,は,False
22.206,22.306,あ,False
22.306,22.406,と,False
22.406,22.506,ば,False
22.506,22.606,と,False
22.606,22.74,し,False
22.74,22.851,い,False
22.851,22.962,う,False
22.962,23.073,い,False
23.073,23.143,る,False
23.143,23.212,す,False
23.212,23.282,た,False
23.282,23.351,あ,False
23.351,23.421,と,False
23.421,25.075,<silence>,False
25.075,25.219,お,False
25.242,25.442,ろ,False
25.442,25.709,し,False
25.709,25.897,た,False
25.943,26.053,て,False
26.076,26.819,の,False
26.844,26.988,く,False
27.011,27.365,つ,False
27.411,27.711,で,False
27.711,27.945,は,False
27.945,28.212,し,False
28.212,28.412,り,False
28.412,28.612,だ,False
28.612,29.425,す,False
29.947,30.001,み,False
30.047,30.18,ち,False
30.18,30.381,と,False
30.381,30.614,も,False
30.614,30.848,よ,False
30.848,31.048,べ,False
31.048,31.248,ぬ,False
31.248,31.515,け,False
31.515,31.715,も,False
31.715,31.949,の,False
31.949,32.182,み,False
32.182,32.416,<gap>,True
32.416,32.616,れ,False
32.616,32.827,て,False
32.85,33.05,し,False
33.05,33.217,ま,False
33.217,33.951,う,False
33.951,34.138,こ,False
34.184,34.505,と,False
34.551,34.852,を,False
34.852,35.085,お,False
35.085,35.319,そ,False
35.319,35.519,れ,False
35.519,35.686,て,False
35.686,37.041,ちゃ,False
37.087,37.198,ど,False
37.221,37.321,こ,False
37.321,37.521,に,False
37.521,37.721,も,False
37.721,37.988,い,False
37.988,38.188,け,False
38.188,38.422,な,False
38.422,38.622,い,False
38.622,39.089,ん,False
39.089,39.489,だ,False
39.489,39.556,て,False
39.556,40.19,ね,False
40.19,40.368,よ,False
40.391,41.068,く,False
41.091,41.325,な,False
41.325,41.959,い,False
41.959,42.122,て,False
42.192,42.426,ん,False
42.426,42.693,き,False
42.693,42.86,に,False
42.86,42.993,か,False
42.993,43.093,お,False
43.093,43.743,を,False
43.761,43.994,ふ,False
43.994,44.428,せ,False
44.428,44.695,あ,False
44.695,44.862,る,False
44.862,45.095,い,False
45.095,46.047,て,False
46.096,46.397,す,False
46.397,46.864,べ,False
46.864,47.675,て,False
47.698,47.885,み,False
47.931,48.165,お,False
48.165,48.376,と,False
48.399,48.732,す,False
48.732,49.066,く,False
49.066,49.333,ら,False
49.333,49.533,い,False
49.533,49.967,な,False
49.967,51.301,ら,False
51.301,51.735,い,False
51.735,51.969,そ,False
51.969,52.102,ゆ,False
52.102,52.202,め,False
52.202,52.336,も,False
52.336,52.403,の,False
52.403,52.503,が,False
52.503,52.636,た,False
52.636,52.703,り,False
52.703,52.836,で,False
52.836,52.936,い,False
52.936,53.07,い,False
53.07,53.18,か,False
53.203,53.876,ら,False
54.171,54.559,た,False
54.605,54.993,と,False
55.039,55.305,え,False
55.305,55.706,ば,False
55.706,55.939,よ,False
55.939,56.14,く,False
56.14,56.306,は,False
56.306,56.64,れ,False
56.64,56.84,た,False
56.84,57.074,く,False
57.074,57.274,も,False
57.274,57.608,り,False
57.608,57.941,ぞ,False
57.941,58.842,ら,False
58.842,59.109,きゃ,False
59.109,59.309,ん,False
59.309,59.543,ば,False
59.543,59.743,す,False
59.743,59.843,に,False
59.843,60.177,み,False
60.177,60.388,た,False
60.411,60.621,て,False
60.644,60.821,て,False
60.844,61.211,お,False
61.211,61.512,も,False
61.512,62.012,い,False
62.012,62.246,え,False
62.246,62.479,が,False
62.479,62.88,い,False
62.88,63.716,た,False
63.781,63.924,き,False
63.947,64.214,み,False
64.214,65.082,の,False
65.082,65.269,え,False
65.315,65.983,が,False
65.983,67.283,お,False
67.317,67.551,い,False
67.551,67.751,ま,False
67.751,67.983,は,False
67.985,68.185,つ,False
68.185,68.419,ら,False
68.419,68.652,く,False
68.652,68.752,て,False
68.752,69.52,も,False
69.52,69.753,が,False
69.753,69.987,む,False
69.987,70.187,しゃ,False
70.187,70.387,ら,False
70.387,70.521,に,False
70.521,70.821,さ,False
70.821,71.088,け,False
71.088,71.288,ん,False
71.288,71.522,だ,False
71.522,71.855,ひ,False
71.855,72.189,び,False
72.189,73.048,が,False
73.057,73.267,く,False
73.29,73.49,も,False
73.49,73.657,を,False
73.657,73.957,や,False
73.957,74.024,ぶ,False
74.024,74.391,り,False
74.391,74.625,や,False
74.625,74.858,が,False
74.858,74.925,て,False
74.925,75.059,ひ,False
75.059,75.269,と,False
75.292,75.392,す,False
75.392,75.759,じ,False
75.759,75.859,の,False
75.859,75.959,ひ,False
75.959,76.326,か,False
76.326,77.859,り,False
77.861,78.195,さ,False
78.195,78.395,し,False
78.395,78.616,こ,False
78.662,78.862,ん,False
78.862,79.063,で,False
79.063,79.273,く,False
79.296,80.197,る,False
80.197,80.297,あ,False
80.297,80.431,お,False
80.431,80.764,ぞ,False
80.764,81.098,ら,False
81.098,81.331,の,False
81.331,81.632,し,False
81.632,81.953,た,False
81.999,82.858,で,False
82.866,83.067,ま,False
83.067,83.277,た,False
83.3,83.5,き,False
83.5,83.734,み,False
83.734,84.378,と,False
84.401,84.509,し,False
84.509,84.618,い,False
84.618,84.726,く,False
84.802,84.887,ら,False
84.887,84.971,う,False
84.971,85.056,でぃ,False
85.102,85.186,い,False
85.186,85.269,し,False
85.269,85.362,い,False
85.362,85.456,ぷ,False
85.456,85.549,し,False
85.549,85.643,い,False
85.643,85.736,ろ,False
85.736,85.82,す,False
85.82,85.903,と,False
85.903,86.003,は,False
86.003,86.103,あ,False
86.103,86.203,と,False
86.203,86.303,ば,False
86.303,86.403,と,False
86.403,86.492,し,False
86.492,86.58,い,False
86.603,86.737,う,False
86.737,86.848,い,False
86.848,86.96,る,False
86.96,87.071,す,False
87.071,87.164,た,False
87.164,87.257,あ,False
87.257,87.35,と,False
87.35,87.443,きゃ,False
87.504,87.609,ん,False
87.609,87.715,ゆ,False
87.738,87.855,う,False
87.855,87.971,し,False
87.971,88.071,い,False
88.071,88.172,く,False
88.172,88.272,ら,False
88.272,88.372,う,False
88.372,88.461,でぃ,False
88.461,88.55,い,False
88.55,88.639,し,False
88.639,88.739,い,False
88.739,88.839,ぷ,False
88.839,88.932,し,False
88.932,89.026,い,False
89.026,89.119,ろ,False
89.119,89.213,す,False
89.213,89.306,と,False
89.306,89.389,は,False
89.389,89.473,あ,False
89.473,89.573,と,False
89.573,89.673,ば,False
89.673,89.773,と,False
89.773,89.873,し,False
89.873,89.973,い,False
89.973,90.073,う,False
90.073,90.174,い,False
90.174,90.307,る,False
90.307,90.418,す,False
90.418,90.53,た,False
90.53,90.641,あ,False
90.641,90.908,と,False
90.908,91.075,ふ,False
91.075,91.308,り,False
91.308,91.462,か,False
91.508,91.742,え,False
91.742,91.875,れ,False
91.875,92.572,ば,False
92.609,92.743,す,False
92.743,92.876,べ,False
92.876,93.177,て,False
93.177,93.51,の,False
93.51,93.71,お,False
93.71,93.977,も,False
93.977,94.178,い,False
94.178,94.411,で,False
94.411,95.131,が,False
95.746,95.823,い,False
95.846,95.979,ろ,False
95.979,96.213,あ,False
96.213,96.413,ざ,False
96.413,96.647,や,False
96.647,96.88,か,False
96.88,97.114,と,False
97.114,97.314,は,False
97.314,97.548,よ,False
97.548,97.781,べ,False
97.781,97.915,な,False
97.915,98.015,い,False
98.015,98.115,な,False
98.115,98.215,み,False
98.215,98.449,だ,False
98.449,98.649,で,False
98.649,98.849,に,False
98.849,99.049,じ,False
99.049,99.769,み,False
99.783,99.883,ぼ,False
99.883,99.983,ろ,False
99.983,100.35,ぼ,False
100.35,100.651,ろ,False
100.651,100.884,に,False
100.884,101.318,な,False
101.318,101.585,て,False
101.585,102.853,る,False
102.853,103.064,ぺ,False
103.087,103.32,じ,False
103.32,103.52,が,False
103.52,103.787,い,False
103.787,103.954,く,False
103.954,104.221,つ,False
104.221,104.421,も,False
104.421,104.855,あ,False
104.855,105.289,る,False
105.289,107.057,よ,False
107.057,107.124,み,False
107.124,107.191,い,False
107.191,107.258,ざ,False
107.258,107.324,と,False
107.324,107.391,の,False
107.391,107.458,う,False
107.458,107.524,ず,False
107.524,107.591,ざ,False
107.591,107.657,は,False
107.657,107.724,い,False
107.724,107.825,あ,False
107.825,107.925,あ,False
107.925,107.992,ぜ,False
107.992,108.058,い,False
108.058,108.121,ふ,False
108.121,108.183,ら,False
108.183,108.246,い,False
108.292,108.358,ざ,False
108.358,108.425,は,False
108.425,108.525,あ,False
108.525,108.592,だ,False
108.592,108.675,あ,False
108.675,108.759,ぜ,False
108.759,108.814,い,False
108.814,108.869,ふぉ,False
108.892,108.975,お,False
108.975,109.059,る,False
109.059,109.159,い,False
109.159,109.243,ず,False
109.243,109.326,こ,False
109.326,109.393,お,False
109.393,109.459,り,False
109.459,109.526,ん,False
109.526,109.593,あ,False
109.593,109.677,う,False
109.677,109.76,と,False
109.76,109.827,つ,False
109.827,109.893,み,False
109.893,109.96,い,False
109.96,110.027,ふぁ,False
110.027,110.111,い,False
110.111,110.194,な,False
110.194,110.277,り,False
110.277,110.36,い,False
110.36,110.444,せ,False
110.444,110.527,い,False
110.527,110.597,ぐ,False
110.597,110.666,ど,False
110.666,110.736,ば,False
110.736,110.805,い,False
110.828,110.894,つ,False
110.894,110.961,ざ,False
110.961,111.061,ふ,False
111.061,111.138,れ,False
111.138,111.215,ん,False
111.261,111.328,ど,False
111.328,111.395,れ,False
111.395,111.462,す,False
111.462,111.528,あ,False
111.528,111.595,ん,False
111.595,111.661,ど,False
111.661,111.728,しゃ,False
111.728,111.829,い,False
111.829,111.895,わ,False
111.895,111.962,ん,False
111.962,112.029,す,False
112.029,112.096,あ,False
112.096,112.196,ぽ,False
112.196,112.263,ん,False
112.263,112.329,あ,False
112.329,112.396,た,False
112.396,112.463,い,False
112.463,112.529,む,False
112.529,112.596,み,False
112.596,112.663,い,False
112.663,112.763,あ,False
112.763,112.83,ん,False
112.83,112.896,え,False
112.896,112.963,ん,False
112.963,113.03,ど,False
113.03,113.097,れ,False
113.097,113.164,す,False
113.164,113.23,え,False
113.23,113.297,く,False
113.297,113.38,す,False
113.38,113.464,ぱ,False
113.464,113.531,ん,False
113.531,113.597,す,False
113.597,113.664,お,False
113.664,113.731,ぶ,False
113.731,113.797,す,False
113.797,113.856,か,False
113.856,113.915,い,False
113.915,113.974,は,False
113.997,114.064,ず,False
114.064,114.131,び,False
114.131,114.198,い,False
114.198,114.264,ん,False
114.264,114.331,ひ,False
114.331,114.431,あ,False
114.431,114.509,お,False
114.509,114.587,お,False
114.587,114.665,る,False
114.665,114.732,あ,False
114.732,114.798,ろ,False
114.798,114.865,ん,False
114.865,114.932,ぐ,False
114.932,114.998,せ,False
114.998,115.065,い,False
115.065,115.132,む,False
115.132,115.199,そ,False
115.199,115.299,ん,False
115.299,115.377,ぐ,False
115.377,115.454,い,False
115.454,115.532,ん,False
115.532,115.61,ま,False
115.61,115.688,い,False
115.688,115.766,は,False
115.766,115.833,あ,False
115.833,115.899,と,False
115.899,115.966,の,False
115.966,116.066,お,False
116.066,116.133,ふぃ,False
116.133,116.2,あ,False
116.2,116.267,び,False
116.267,116.333,い,False
116.333,116.4,い,False
116.4,116.5,と,False
116.5,116.578,ろ,False
116.578,116.655,お,False
116.655,116.733,お,False
116.733,116.834,あ,False
116.834,116.909,は,False
116.909,116.984,い,False
116.984,117.059,でぃ,False
117.059,117.134,す,False
117.134,117.218,た,False
117.218,117.301,い,False
117.301,117.385,む,False
117.385,117.468,ど,False
117.468,117.535,お,False
117.535,117.601,あ,False
117.601,117.667,だ,False
117.667,117.734,い,False
117.734,117.835,り,False
117.835,117.935,て,False
117.935,118.035,ん,False
118.035,118.102,い,False
118.102,118.168,ん,False
118.168,118.251,ざ,False
118.251,118.335,す,False
118.335,118.402,か,False
118.402,118.502,い,False
118.502,118.569,ざ,False
118.569,118.635,す,False
118.635,118.702,と,False
118.702,118.769,お,False
118.769,118.836,り,False
118.836,118.902,い,False
118.902,118.969,ざ,False
118.969,119.052,と,False
119.052,119.136,す,False
119.136,119.236,た,False
119.236,119.336,あ,False
119.336,119.357,つ,False
119.357,119.379,う,False
119.379,119.4,い,False
119.4,119.421,ず,False
119.421,119.442,ゆ,False
119.442,119.464,う,False
119.464,119.485,あ,False
119.485,119.506,ん,False
119.506,119.527,ど,False
119.527,119.549,あ,False
119.549,119.57,い,False
119.57,133.75,<silence>,False
133.75,133.959,う,False
133.984,134.216,つ,False
134.218,134.451,く,False
134.451,134.651,し,False
134.651,134.852,い,False
134.852,135.085,え,False
135.085,135.285,の,False
135.285,135.519,ぐ,False
135.519,135.686,が,False
135.686,135.853,あ,False
135.853,136.186,れ,False
136.186,137.064,ば,False
137.087,137.321,ど,False
137.321,137.521,ん,False
137.521,137.754,な,False
137.754,137.932,た,False
137.955,138.088,か,False
138.088,138.422,い,False
138.422,138.599,ぺ,False
138.622,138.856,ん,False
138.856,139.022,が,False
139.022,139.389,あ,False
139.389,139.756,れ,False
139.756,140.499,ば,False
140.557,140.835,せ,False
140.858,141.068,か,False
141.091,141.191,い,False
141.191,141.525,で,False
141.525,141.757,い,False
141.758,142.092,ち,False
142.092,142.292,ば,False
142.292,142.426,ん,False
142.426,142.626,の,False
142.626,142.86,え,False
142.86,142.993,が,False
142.993,143.193,か,False
143.193,143.327,け,False
143.327,143.965,る,False
143.965,144.171,て,False
144.194,144.428,そ,False
144.428,144.628,ん,False
144.628,144.761,な,False
144.761,144.962,わ,False
144.962,145.095,け,False
145.095,145.529,な,False
145.529,145.729,い,False
145.729,145.963,か,False
145.963,147.472,ら,False
147.531,147.965,ひ,False
147.965,148.609,と,False
148.632,149.443,つ,False
149.466,149.766,ふ,False
149.766,150.411,た,False
150.434,151.245,つ,False
151.268,151.489,ま,False
151.535,151.923,た,False
151.969,152.236,ひ,False
152.236,152.48,と,False
152.503,152.636,つ,False
152.636,152.936,せ,False
152.936,153.103,ん,False
153.103,153.303,を,False
153.303,153.67,か,False
153.67,153.971,い,False
153.971,154.782,た,False
154.805,155.038,す,False
155.038,155.706,こ,False
155.706,156.573,し,False
156.573,156.77,ま,False
156.84,157.228,た,False
157.274,157.508,す,False
157.508,157.841,こ,False
157.841,157.975,し,False
157.975,158.375,ず,False
158.375,159.51,つ,False
159.51,162.045,<silence>,False
162.045,162.189,ふ,False
162.212,162.613,え,False
162.613,162.846,て,False
162.846,163.714,く,False
163.714,163.947,け,False
163.947,164.381,し,False
164.381,164.648,き,False
164.648,165.449,が,False
165.449,165.716,き,False
165.716,166.183,み,False
166.183,166.416,と,False
166.416,166.817,い,False
166.817,167.284,た,False
167.284,167.551,け,False
167.551,167.851,し,False
167.851,168.185,き,False
168.185,169.153,が,False
169.153,169.319,ぼ,False
169.319,169.553,く,False
169.553,169.753,が,False
169.753,169.953,す,False
169.953,170.12,き,False
170.12,170.921,な,False
170.921,171.088,い,False
171.088,171.421,ち,False
171.421,171.554,ば,False
171.554,171.688,ん,False
171.688,171.822,す,False
171.822,172.222,き,False
172.222,172.422,な,False
172.422,172.623,い,False
172.623,174.424,ろ,False
174.424,175.025,<silence>,False
175.025,175.503,に,False
175.526,175.936,ど,False
175.959,176.17,と,False
176.193,176.627,あ,False
176.627,176.894,え,False
176.894,177.06,な,False
177.06,177.227,い,False
177.227,177.561,ひ,False
177.561,177.761,が,False
177.761,177.995,き,False
177.995,178.205,た,False
178.228,178.439,と,False
178.462,178.562,し,False
178.562,178.896,て,False
178.896,179.63,も,False
179.63,179.93,す,False
179.93,180.164,こ,False
180.164,180.397,し,False
180.397,180.597,で,False
180.597,180.764,も,False
180.764,181.098,な,False
181.098,181.331,が,False
181.331,181.532,く,False
181.532,181.765,お,False
181.765,181.932,ぼ,False
181.932,182.099,え,False
182.099,182.366,て,False
182.366,182.466,い,False
182.466,182.643,た,False
182.666,183.316,い,False
183.333,183.454,き,False
183.5,183.767,み,False
183.767,183.967,と,False
183.967,184.201,い,False
184.201,184.278,た,False
184.301,185.102,ひ,False
185.102,185.335,そ,False
185.335,185.569,の,False
185.569,185.736,う,False
185.736,186.003,た,False
186.003,186.103,ご,False
186.103,186.803,え,False
186.803,187.0,ぜ,False
187.07,187.404,ん,False
187.404,187.771,ぶ,False
187.771,187.948,ぜ,False
187.971,188.338,ん,False
188.338,188.839,ぶ,False
188.839,188.972,ゆ,False
188.972,189.106,め,False
189.106,189.206,も,False
189.206,189.306,の,False
189.306,189.406,が,False
189.406,189.506,た,False
189.506,189.606,り,False
189.606,189.773,じゃ,False
189.773,189.873,な,False
189.873,189.973,い,False
189.973,190.107,か,False
190.107,190.807,ら,False
190.807,191.074,<silence>,False
191.074,191.496,た,False
191.542,191.863,と,False
191.909,192.242,え,False
192.242,192.609,ば,False
192.609,192.809,よ,False
192.809,193.043,く,False
193.043,193.21,は,False
193.21,193.544,れ,False
193.544,193.71,た,False
193.71,194.011,く,False
194.011,194.178,も,False
194.178,194.478,り,False
194.478,194.845,ぞ,False
194.845,195.746,ら,False
195.746,195.956,きゃ,False
195.979,196.213,ん,False
196.213,196.413,ば,False
196.413,196.647,す,False
196.647,196.747,に,False
196.747,197.08,み,False
197.08,197.291,た,False
197.314,197.514,て,False
197.514,197.725,て,False
197.748,198.092,お,False
198.115,198.448,も,False
198.448,198.949,い,False
198.949,199.149,え,False
199.149,199.349,が,False
199.349,199.783,い,False
199.783,200.596,た,False
200.651,200.828,き,False
200.851,201.118,み,False
201.118,201.952,の,False
201.952,202.186,え,False
202.186,202.853,が,False
202.853,203.689,お,False
204.221,204.398,い,False
204.421,204.621,ま,False
204.621,204.855,は,False
204.855,205.065,つ,False
205.088,205.322,ら,False
205.322,205.522,く,False
205.522,205.656,て,False
205.656,206.423,も,False
206.423,206.623,が,False
206.623,206.89,む,False
206.89,207.09,しゃ,False
207.09,207.291,ら,False
207.291,207.457,に,False
207.457,207.758,さ,False
207.758,207.958,け,False
207.958,208.192,ん,False
208.192,208.425,だ,False
208.425,208.759,ひ,False
208.759,209.092,び,False
209.092,209.951,が,False
209.96,210.171,く,False
210.194,210.427,も,False
210.427,210.594,を,False
210.594,210.861,や,False
210.861,210.928,ぶ,False
210.928,211.295,り,False
211.295,211.528,や,False
211.528,211.728,が,False
211.728,211.862,て,False
211.862,211.962,ひ,False
211.962,212.15,と,False
212.196,212.329,す,False
212.329,212.629,じ,False
212.629,212.763,の,False
212.763,212.863,ひ,False
212.863,213.207,か,False
213.23,213.996,り,False
214.731,215.065,さ,False
215.065,215.299,し,False
215.299,215.52,こ,False
215.566,215.732,ん,False
215.732,215.933,で,False
215.933,216.154,く,False
216.2,217.067,る,False
217.067,217.201,あ,False
217.201,217.301,お,False
217.301,217.668,ぞ,False
217.668,218.001,ら,False
218.001,218.168,の,False
218.168,218.502,し,False
218.502,218.869,た,False
218.869,219.736,で,False
219.736,219.947,ま,False
219.97,220.147,た,False
220.17,220.404,き,False
220.404,220.637,み,False
220.637,223.25,と,False
223.273,223.54,で,False
223.54,223.74,あ,False
223.74,223.907,い,False
223.907,224.174,た,False
224.174,226.543,い,False
226.543,226.643,<gap>,True
226.643,226.743,は,False
226.743,226.843,あ,False
226.843,226.944,と,False
226.944,227.044,ば,False
227.044,227.111,と,False
227.111,227.177,し,False
227.177,227.26,い,False
227.26,227.344,う,False
227.344,227.428,い,False
227.428,227.511,る,False
227.511,227.598,す,False
227.598,227.685,た,False
227.685,227.772,あ,False
227.772,227.859,と,False
227.859,245.064,<silence>,False
