start,end,token,exclude
0.05,4.238,<silence>,False
4.238,4.705,き,False
4.705,5.205,み,False
5.205,5.639,の,False
5.639,6.308,お,False
6.34,6.541,く,False
6.573,6.94,に,False
6.94,7.274,ね,False
7.274,7.741,む,False
7.741,8.675,る,False
8.675,8.942,き,False
8.942,9.176,お,False
9.176,9.41,く,False
9.41,10.018,は,False
10.11,10.278,と,False
10.31,10.679,お,False
10.711,11.045,い,False
11.045,11.478,ゆ,False
11.478,12.438,め,False
12.479,12.713,か,False
12.713,12.913,な,False
12.913,13.147,え,False
13.147,13.847,る,False
13.847,14.081,か,False
14.081,15.282,ら,False
15.282,15.516,わ,False
15.516,15.716,す,False
15.716,15.983,れ,False
15.983,16.216,な,False
16.216,16.45,い,False
16.45,16.683,で,False
16.683,16.934,あ,False
16.934,17.184,い,False
17.184,17.468,でぃ,False
17.468,17.751,い,False
17.751,18.035,い,False
18.035,18.318,え,False
18.318,18.786,い,False
18.786,19.019,せ,False
19.019,19.253,ま,False
19.253,19.686,り,False
19.686,20.187,く,False
20.187,20.571,る,False
20.654,20.771,え,False
20.771,20.888,る,False
20.888,21.021,つ,False
21.021,21.121,ざ,False
21.121,21.221,ゆ,False
21.221,21.321,う,False
21.321,21.455,つ,False
21.455,21.588,ざ,False
21.588,21.689,け,False
21.689,21.789,え,False
21.789,21.917,つ,False
21.922,22.024,ざ,False
22.056,22.29,え,False
22.29,22.523,え,False
22.523,22.639,じょ,False
22.639,22.756,う,False
22.756,22.873,な,False
22.873,22.99,い,False
22.99,23.123,わ,False
23.123,23.29,か,False
23.29,23.457,す,False
23.457,23.558,ぼ,False
23.59,23.69,く,False
23.69,23.824,の,False
23.824,23.924,す,False
23.924,24.147,た,False
24.147,24.37,い,False
24.37,24.593,る,False
24.625,24.742,ぶ,False
24.742,24.86,ん,False
24.892,24.992,ぶ,False
24.992,25.092,ぶ,False
25.092,25.209,ぶ,False
25.209,25.325,ん,False
25.325,25.559,は,False
25.559,25.693,し,False
25.693,25.826,ん,False
25.826,26.026,ま,False
26.026,26.16,い,False
26.16,26.293,び,False
26.293,26.41,い,False
26.41,26.527,と,False
26.527,26.644,つ,False
26.644,26.76,り,False
26.76,26.877,い,False
26.877,26.994,ど,False
26.994,27.111,つ,False
27.111,27.227,き,False
27.227,27.429,い,False
27.461,27.578,ぷ,False
27.578,27.694,ゆ,False
27.694,27.834,あ,False
27.834,27.974,あ,False
27.974,28.115,い,False
28.115,28.255,でぃ,False
28.255,28.395,い,False
28.395,28.595,へ,False
28.595,28.728,い,False
28.728,28.862,ろ,False
28.862,28.979,ん,False
28.979,29.096,り,False
29.096,29.271,い,False
29.271,29.447,ぼ,False
29.447,29.622,お,False
29.622,29.797,い,False
29.797,29.998,り,False
30.03,30.264,あ,False
30.264,30.531,る,False
30.531,30.731,の,False
30.731,31.198,じ,False
31.198,31.465,ぶ,False
31.465,31.665,ん,False
31.665,32.113,は,False
32.132,32.591,ち,False
32.599,32.823,ぽ,False
