start,end,token,exclude
0.317,0.718,し,False
0.718,1.118,ぽ,False
1.118,1.652,ふ,False
1.652,2.019,て,False
2.019,2.353,す,False
2.353,2.553,か,False
2.553,2.92,う,False
2.92,3.253,と,False
3.253,3.637,し,False
3.637,4.021,ぽ,False
4.021,4.555,ふ,False
4.555,4.922,て,False
4.922,5.289,す,False
5.289,5.456,か,False
5.456,5.789,う,False
5.789,6.156,と,False
6.156,6.345,か,False
6.345,6.535,わ,False
6.535,6.724,い,False
6.724,6.89,い,False
6.89,7.091,こ,False
7.091,7.424,も,False
7.424,7.791,と,False
7.791,7.958,え,False
7.958,8.158,ん,False
8.158,8.325,か,False
8.325,8.492,う,False
8.492,8.692,ん,False
8.692,9.059,と,False
9.059,9.242,あ,False
9.242,9.426,つ,False
9.426,9.793,ま,False
9.793,9.96,ちゃ,False
9.96,10.327,え,False
10.327,10.694,ば,False
10.694,10.961,さ,False
10.961,11.228,い,False
11.228,11.412,きょ,False
11.412,11.595,う,False
11.595,12.296,よ！,True
12.296,13.764,作詞：honeyworksmarumochi,True
12.296,16.667,かわいこちぇっく！／戌神ころね,True
13.764,15.199,作曲：honeyworks,True
15.199,16.667,編曲：honeyworksmarumochi,True
16.667,17.735,<silence>,False
17.735,17.919,ぶ,False
17.919,18.102,ん,False
18.102,18.469,か,False
18.469,18.736,さ,False
18.736,19.003,い,False
19.003,19.37,が,False
19.37,19.636,は,False
19.636,19.903,じ,False
19.903,20.27,ま,False
20.27,20.637,る,False
20.637,20.821,さ,False
20.821,21.005,い,False
21.005,21.172,だ,False
21.172,21.338,い,False
21.338,21.538,き,False
21.538,21.905,ぼ,False
21.905,22.272,で,False
22.272,22.606,い,False
22.606,22.806,き,False
22.806,22.973,た,False
22.973,23.173,い,False
23.173,23.507,の,False
23.507,23.691,き,False
23.691,23.874,み,False
23.874,24.208,も,False
24.208,24.475,さ,False
24.475,24.742,ん,False
24.742,25.142,か,False
25.142,25.476,し,False
25.476,25.676,て,False
25.676,26.043,よ,False
26.043,26.41,ね,False
26.41,26.777,ね,False
26.777,27.111,と,False
27.111,27.277,ち,False
27.277,27.678,け,False
27.678,28.012,と,False
28.012,28.379,む,False
28.379,28.562,せ,False
28.562,28.746,い,False
28.746,29.213,げ,False
29.213,29.68,ん,False
29.68,29.864,こ,False
29.864,30.047,う,False
30.047,30.214,ちょ,False
30.214,30.381,う,False
30.381,30.565,せ,False
30.565,30.748,ん,False
30.748,30.931,せ,False
30.931,31.115,い,False
31.115,31.281,も,False
31.281,31.648,び,False
31.648,31.849,く,False
31.849,32.549,り,False
32.549,32.716,きゃ,False
32.716,32.883,す,False
32.883,33.25,と,False
33.25,33.417,た,False
33.417,33.617,ん,False
33.617,33.784,な,False
33.784,33.984,い,False
33.984,34.168,お,False
34.168,34.351,お,False
34.351,34.535,あ,False
34.535,34.718,せ,False
34.718,35.419,り,False
35.419,35.786,わ,False
35.786,36.153,ん,False
36.153,36.52,わ,False
36.52,36.854,ん,False
36.854,37.254,な,False
37.254,37.588,い,False
37.588,38.322,ちゃ,False
38.322,39.423,う,False
39.423,39.59,う,False
39.59,41.225,ぅ,False
41.225,41.409,ほ,False
41.409,41.592,ん,False
41.592,41.776,ば,False
41.776,41.959,ん,False
41.959,42.126,ま,False
42.126,42.309,ぢ,False
42.309,42.493,か,False
42.493,42.693,い,False
42.693,42.86,は,False
42.86,43.027,き,False
43.027,43.227,り,False
43.227,43.394,き,False
43.394,44.128,り,False
44.128,44.311,う,False
44.311,44.495,ん,False
44.495,44.678,え,False
44.678,44.862,い,False
44.862,45.029,の,False
45.029,45.229,よ,False
45.229,45.412,さ,False
45.412,45.596,ん,False
45.596,45.763,は,False
45.763,45.929,ぎ,False
45.929,46.13,り,False
46.13,46.296,ぎ,False
46.296,46.997,り,False
46.997,47.164,す,False
47.164,47.364,ね,False
47.364,47.531,ちゃ,False
47.531,47.698,う,False
47.698,48.265,ぞ,False
48.265,48.632,な,False
48.632,48.799,い,False
48.799,48.999,ちゃ,False
48.999,49.166,う,False
49.166,49.9,ぞ,False
49.9,50.067,て,False
50.067,50.267,れ,False
50.267,50.451,ふぉ,False
50.451,50.634,ん,False
50.634,50.834,な,False
50.834,50.968,ん,False
50.968,51.168,ばー,False
51.168,51.352,ぴ,False
51.352,51.535,ぴ,False
51.535,51.735,ぴ,False
51.735,51.902,ぴ,False
51.902,52.069,ぴ,False
52.069,52.436,い,False
52.936,53.07,け,False
53.07,53.137,て,False
53.137,53.237,る,False
53.237,53.337,こ,False
53.337,53.437,を,False
53.437,53.487,よ,False
53.487,53.537,う,False
53.537,53.637,い,False
53.637,53.737,し,False
53.737,54.238,て,False
54.238,54.405,も,False
54.405,54.605,し,False
54.605,54.772,も,False
54.772,54.938,し,False
54.938,55.116,わ,False
55.116,55.294,た,False
55.294,55.472,し,False
55.472,55.873,おー,False
55.873,56.04,が,False
56.04,56.206,な,False
56.206,56.407,い,False
56.407,57.141,ざー,False
57.141,57.297,か,False
57.297,57.452,わ,False
57.452,57.608,い,False
57.608,57.708,い,False
57.708,57.841,こ,False
57.841,58.008,ちぇ,False
58.008,58.208,っ,False
58.208,58.409,く,False
58.409,58.776,す,False
58.776,58.942,か,False
58.942,59.143,う,False
59.143,59.309,た,False
59.309,59.676,あ,False
59.676,60.044,あ,False
60.044,60.127,ちょ,False
60.127,60.21,う,False
60.21,60.311,ちょ,False
60.311,60.411,う,False
60.411,60.578,ちょ,False
60.578,60.744,う,False
60.744,60.844,ちょ,False
60.844,60.944,う,False
60.944,61.028,ちょ,False
61.028,61.111,う,False
61.111,61.294,ちょ,False
61.294,61.478,う,False
61.478,61.678,び,False
61.678,61.862,しょ,False
61.862,62.046,う,False
62.046,62.179,じょ,False
62.179,62.579,げ,False
62.579,62.746,と,False
62.746,62.913,だ,False
62.913,63.147,ぜ,False
63.147,63.28,び,False
63.28,63.647,しょ,False
63.647,64.014,う,False
64.014,64.214,じょ,False
64.214,64.481,つ,False
64.481,64.748,か,False
64.748,64.915,ま,False
64.915,65.082,え,False
65.082,65.816,た,False
65.816,65.983,も,False
65.983,66.183,し,False
