start,end,token,exclude
0.0,0.517,<silence>,False
0.517,1.552,作詞：azari,True
0.517,4.521,whisperwhisperwhisper／azari(coveredbyシオリ・ノヴェラ),True
1.552,2.519,作曲：azari,True
2.519,3.52,歌唱：シオリ・ノヴェラ,True
3.52,4.521,mix:k\'s,True
4.521,5.522,art:miey,True
5.522,6.523,mv:らいり,True
6.523,8.292,<silence>,False
8.292,8.542,わ,False
8.542,8.792,す,False
8.792,9.026,れ,False
9.026,9.293,ら,False
9.293,9.526,れ,False
9.526,9.793,な,False
9.793,10.027,い,False
10.027,10.294,の,False
10.294,10.527,は,False
10.527,10.794,こ,False
10.794,11.028,の,False
11.028,11.295,め,False
11.295,11.528,の,False
11.528,11.762,せ,False
11.762,12.029,い,False
12.029,12.279,あ,False
12.279,12.529,か,False
12.529,12.763,く,False
12.763,13.03,の,False
13.03,13.297,こ,False
13.297,13.53,る,False
13.53,13.775,あ,False
13.775,14.019,や,False
14.019,14.264,ま,False
14.264,14.798,ち,False
14.798,15.032,あ,False
15.032,15.265,ま,False
15.265,15.532,が,False
15.532,15.766,み,False
15.766,16.033,の,False
16.033,16.283,あ,False
16.283,16.533,と,False
16.533,16.784,あ,False
16.784,17.034,ふ,False
17.034,17.267,れ,False
17.267,17.534,だ,False
17.534,17.768,す,False
17.768,18.018,あ,False
18.018,18.268,い,False
18.268,18.535,は,False
18.535,18.769,と,False
18.769,19.036,め,False
19.036,19.269,ど,False
19.269,19.536,も,False
19.536,19.67,な,False
19.67,20.037,い,False
20.037,20.287,だ,False
20.287,20.537,れ,False
20.537,20.771,も,False
20.771,21.038,い,False
21.038,21.271,な,False
21.271,21.538,い,False
21.538,21.783,あ,False
21.783,22.027,い,False
22.027,22.272,だ,False
22.272,22.74,に,False
22.74,22.99,あ,False
22.99,23.24,く,False
23.24,23.507,ま,False
23.507,23.774,を,False
23.774,24.024,さ,False
24.024,24.274,が,False
24.274,24.541,す,False
24.541,24.775,つ,False
24.775,25.009,く,False
25.009,25.275,り,False
25.275,25.526,わ,False
25.526,25.776,ら,False
25.776,26.01,い,False
26.01,26.276,は,False
26.276,26.543,こ,False
26.543,26.777,の,False
26.777,27.027,み,False
27.027,27.277,み,False
27.277,27.578,の,False
27.578,27.778,せ,False
27.778,28.045,い,False
28.045,28.295,ふ,False
28.295,28.545,か,False
28.545,28.779,い,False
28.779,29.029,か,False
29.029,29.279,べ,False
29.279,29.546,の,False
29.546,29.797,な,False
29.797,30.047,か,False
30.047,30.28,か,False
30.28,30.781,ら,False
30.781,31.048,よ,False
31.048,31.281,び,False
31.281,31.582,か,False
31.582,31.782,け,False
31.782,32.049,る,False
32.049,32.282,こ,False
32.282,32.516,え,False
32.516,32.605,う,False
32.605,32.694,い,False
32.694,32.783,す,False
32.783,32.9,ぱ,False
32.9,33.017,あ,False
33.017,33.106,う,False
33.106,33.194,い,False
33.194,33.283,す,False
33.283,33.4,ぱ,False
33.4,33.517,あ,False
33.517,33.634,う,False
33.634,33.751,い,False
33.751,33.84,す,False
33.84,33.929,ぱ,False
33.929,34.018,あ,False
34.018,34.251,ま,False
34.251,34.518,だ,False
34.518,34.769,さ,False
34.769,35.019,わ,False
35.019,35.285,ら,False
35.285,35.519,せ,False
35.519,35.652,な,False
35.652,36.02,い,False
36.02,36.253,こ,False
36.253,36.487,の,False
36.487,36.754,お,False
36.754,37.021,り,False
37.021,37.287,を,False
37.287,37.521,ぬ,False
37.521,37.755,け,False
37.755,38.022,だ,False
38.022,38.288,し,False
38.288,38.789,て,False
38.789,39.023,あ,False
39.023,39.256,く,False
39.256,39.523,ま,False
39.523,39.79,は,False
39.79,40.057,か,False
40.057,40.29,け,False
40.29,40.524,る,False
40.524,40.769,か,False
40.769,41.013,が,False
41.013,41.258,み,False
41.258,41.525,の,False
41.525,41.776,ま,False
41.776,42.026,え,False
42.026,42.259,で,False
42.259,42.526,こ,False
42.526,42.76,の,False
42.76,43.01,く,False
43.01,43.26,ち,False
43.26,43.494,の,False
43.494,43.761,せ,False
43.761,44.028,い,False
44.028,44.278,つ,False
44.278,44.528,た,False
44.528,44.795,え,False
44.795,45.029,た,False
45.029,45.295,い,False
45.295,45.529,こ,False
45.529,45.763,と,False
45.763,46.063,ば,False
46.063,46.296,さ,False
46.296,46.764,え,False
46.764,47.031,か,False
47.031,47.297,み,False
47.297,47.531,こ,False
47.531,47.765,ろ,False
47.765,48.032,す,False
48.032,48.282,よ,False
48.282,48.532,る,False
48.532,48.621,う,False
48.621,48.71,い,False
48.71,48.799,す,False
48.799,48.916,ぱ,False
48.916,49.033,あ,False
49.033,49.15,う,False
49.15,49.266,い,False
49.266,49.355,す,False
49.355,49.444,ぱ,False
49.444,49.533,あ,False
49.533,49.65,う,False
49.65,49.767,い,False
49.767,49.856,す,False
49.856,49.945,ぱ,False
49.945,50.034,あ,False
50.034,50.267,ま,False
50.267,50.534,だ,False
50.534,50.768,う,False
50.768,51.001,ち,False
51.001,51.268,あ,False
51.268,51.535,け,False
51.535,51.668,な,False
51.668,52.036,い,False
52.036,52.286,か,False
52.286,52.536,み,False
52.536,52.787,さ,False
52.787,53.037,ま,False
53.037,53.27,を,False
53.27,53.52,う,False
53.52,53.771,ら,False
53.771,54.271,ぎ,False
54.271,54.805,て,False
54.805,55.038,あ,False
55.038,55.272,く,False
55.272,55.539,ま,False
55.539,55.773,と,False
55.773,56.04,す,False
56.04,56.273,ご,False
56.273,56.473,す,False
56.473,56.724,あ,False
56.724,56.974,い,False
56.974,57.241,ま,False
57.241,57.508,い,False
57.508,57.775,に,False
57.775,58.008,ゆ,False
58.008,58.242,め,False
