start,end,break
0,50,False
50,100,False
100,150,False
150,200,False
200,250,False
250,300,False
300,350,False
350,400,False
400,450,False
450,500,False
500,550,False
550,600,False
600,650,False
650,700,False
700,750,False
750,800,False
800,850,False
850,900,False
900,950,False
950,1000,False
1000,1050,False
1050,1100,False
1100,1150,False
1150,1200,False
1200,1250,False
1250,1300,False
1300,1350,False
1350,1400,False
1400,1450,False
1450,1500,False
1500,1550,False
1550,1600,False
1600,1650,False
1650,1700,False
1700,1750,False
1750,1800,False
1800,1850,False
1850,1900,False
1900,1950,False
1950,2000,False
2000,2050,False
2050,2100,False
2100,2150,False
2150,2200,False
2200,2250,False
2250,2300,False
2300,2350,False
2350,2400,False
2400,2450,False
2450,2500,False
2500,2550,False
2550,2600,False
2600,2650,False
2650,2700,False
2700,2750,False
2750,2800,False
2800,2850,False
2850,2900,False
2900,2950,False
2950,3000,False
3000,3050,False
3050,3100,False
3100,3150,False
3150,3200,False
3200,3250,False
3250,3300,False
3300,3350,False
3350,3400,False
3400,3450,False
3450,3500,False
3500,3550,False
3550,3600,False
3600,3650,False
3650,3700,False
3700,3750,False
3750,3800,False
3800,3850,False
3850,3900,False
3900,3950,False
3950,4000,False
4000,4050,False
4050,4100,False
4100,4150,False
4150,4200,False
4200,4250,False
4250,4300,True
4300,4350,False
4350,4400,False
4400,4450,False
4450,4500,True
4500,4550,False
4550,4600,False
4600,4650,False
4650,4700,False
4700,4750,True
4750,4800,False
4800,4850,False
4850,4900,False
4900,4950,True
4950,5000,False
5000,5050,False
5050,5100,False
5100,5150,False
5150,5200,True
5200,5250,False
5250,5300,False
5300,5350,False
5350,5400,False
5400,5450,False
5450,5500,True
5500,5550,False
5550,5600,False
5600,5650,False
5650,5700,False
5700,5750,False
5750,5800,True
5800,5850,False
5850,5900,False
5900,5950,False
5950,6000,False
6000,6050,False
6050,6100,False
6100,6150,False
6150,6200,False
6200,6250,True
6250,6300,False
6300,6350,False
6350,6400,False
6400,6450,True
6450,6500,False
6500,6550,False
6550,6600,False
6600,6650,True
6650,6700,False
6700,6750,False
6750,6800,False
6800,6850,False
6850,6900,True
6900,6950,False
6950,7000,False
7000,7050,False
7050,7100,False
7100,7150,False
7150,7200,True
7200,7250,False
7250,7300,False
7300,7350,False
7350,7400,False
7400,7450,False
7450,7500,False
7500,7550,False
7550,7600,False
7600,7650,False
7650,7700,False
7700,7750,True
7750,7800,False
7800,7850,False
7850,7900,False
7900,7950,False
7950,8000,True
8000,8050,False
8050,8100,False
8100,8150,False
8150,8200,True
8200,8250,False
8250,8300,False
8300,8350,False
8350,8400,True
8400,8450,False
8450,8500,False
8500,8550,False
8550,8600,True
8600,8650,False
8650,8700,False
8700,8750,False
8750,8800,False
8800,8850,False
8850,8900,False
8900,8950,False
8950,9000,False
9000,9050,True
9050,9100,False
9100,9150,False
9150,9200,False
9200,9250,False
9250,9300,True
9300,9350,False
9350,9400,False
9400,9450,False
9450,9500,False
9500,9550,False
9550,9600,False
9600,9650,False
9650,9700,False
9700,9750,False
9750,9800,False
9800,9850,False
9850,9900,False
9900,9950,False
9950,10000,False
10000,10050,False
10050,10100,False
10100,10150,False
10150,10200,False
10200,10250,False
10250,10300,False
10300,10350,False
10350,10400,False
10400,10450,False
10450,10500,False
10500,10550,False
10550,10600,False
10600,10650,False
10650,10700,False
10700,10750,False
10750,10800,False
10800,10850,False
10850,10900,False
10900,10950,False
10950,11000,False
11000,11050,False
11050,11100,False
11100,11150,False
11150,11200,False
11200,11250,False
11250,11300,False
11300,11350,False
11350,11400,True
11400,11450,False
11450,11500,False
11500,11550,False
11550,11600,True
11600,11650,False
11650,11700,False
11700,11750,False
11750,11800,True
11800,11850,False
11850,11900,False
11900,11950,False
11950,12000,False
12000,12050,True
12050,12100,False
12100,12150,False
12150,12200,False
12200,12250,False
12250,12300,False
12300,12350,True
12350,12400,False
12400,12450,False
12450,12500,False
12500,12550,False
12550,12600,False
12600,12650,False
12650,12700,True
12700,12750,False
12750,12800,False
12800,12850,False
12850,12900,False
12900,12950,False
12950,13000,False
13000,13050,False
13050,13100,True
13100,13150,False
13150,13200,False
13200,13250,False
13250,13300,False
13300,13350,False
13350,13400,False
13400,13450,False
13450,13500,False
13500,13550,True
13550,13600,False
13600,13650,False
13650,13700,False
13700,13750,False
13750,13800,False
13800,13850,False
13850,13900,False
13900,13950,False
13950,14000,False
14000,14050,False
14050,14100,False
14100,14150,False
14150,14200,True
14200,14250,False
14250,14300,False
14300,14350,False
14350,14400,True
14400,14450,False
14450,14500,False
14500,14550,False
14550,14600,True
14600,14650,False
14650,14700,False
14700,14750,False
14750,14800,False
14800,14850,False
14850,14900,False
14900,14950,False
14950,15000,False
