start,end,token,exclude
0.0,11.75,<silence>,False
11.75,11.93,て,False
11.93,12.08,に,False
12.08,12.238,し,False
12.238,12.24,<silence>,False
12.24,12.36,た,False
12.36,12.53,も,False
12.528,12.695,の,False
12.695,12.7,<silence>,False
12.7,13.03,い,False
13.03,13.191,が,False
13.19,13.33,い,False
13.33,13.67,が,False
13.67,13.83,$breathing,False
13.83,14.03,き,False
14.03,14.43,れ,False
14.43,14.668,い,False
14.668,14.67,<silence>,False
14.67,14.964,に,False
14.96,15.12,み,False
15.12,15.287,え,False
15.287,15.29,<silence>,False
15.29,15.58,た,False
15.58,16.611,<silence>,False
16.611,16.761,$breathing,False
16.761,16.81,<silence>,False
16.81,17.131,ど,False
17.13,17.34,せ,False
17.34,17.51,こ,False
17.506,17.63,ん,False
17.63,17.634,<silence>,False
17.634,17.8,な,False
17.8,17.96,も,False
17.96,17.964,<silence>,False
17.964,18.14,ん,False
18.14,18.46,か,False
18.46,18.681,が,False
18.681,18.94,$breathing,False
18.94,19.09,く,False
19.09,19.32,ち,False
19.32,19.567,$breathing,False
19.567,19.69,ぐ,False
19.69,20.065,せ,False
20.065,20.07,<silence>,False
20.07,20.17,だ,False
20.17,20.336,っ,True
20.336,20.34,<silence>,False
20.34,20.869,た,False
20.869,21.717,<silence>,False
21.717,21.84,$breathing,False
21.84,21.982,<silence>,False
21.982,22.04,う,False
22.04,22.3,す,False
22.299,22.41,ら,False
22.41,22.617,わ,False
22.617,22.62,<silence>,False
22.62,22.78,ら,False
22.78,22.94,い,False
22.94,23.16,ば,False
23.16,23.25,っ,True
23.25,23.574,か,False
23.57,23.863,が,False
23.863,24.044,$breathing,False
24.044,24.21,と,False
24.21,24.531,く,False
24.531,24.69,<silence>,False
24.69,24.81,い,False
24.81,25.17,に,False
25.17,25.402,な,False
25.4,25.48,っ,True
25.48,25.845,た,False
25.845,26.268,$breathing,False
26.268,26.27,<silence>,False
26.27,26.598,け,False
26.598,26.6,<silence>,False
26.6,26.903,ど,False
26.903,27.103,$breathing,False
27.1,27.23,い,False
27.23,27.413,ち,False
27.41,27.601,ば,False
27.6,27.66,ん,False
27.659,27.88,わ,False
27.878,28.012,ら,False
28.01,28.27,え,False
28.268,28.352,る,False
28.35,28.68,の,False
28.68,28.967,わ,False
28.967,29.165,$breathing,False
29.165,29.35,こ,False
29.35,29.622,の,False
29.622,29.798,$breathing,False
29.798,29.8,<silence>,False
29.8,29.986,ぷ,False
29.986,29.99,<silence>,False
29.99,30.24,ら,False
30.24,30.429,い,False
30.429,30.43,<silence>,False
30.43,30.628,ど,False
30.628,30.63,<silence>,False
30.63,31.007,だ,False
31.007,31.158,<silence>,False
31.158,31.376,$breathing,False
31.376,31.39,<silence>,False
31.39,31.57,い,False
31.57,32.01,しょ,False
32.01,32.259,け,False
32.259,32.26,<silence>,False
32.26,32.38,ん,False
32.38,32.487,め,False
32.487,32.49,<silence>,False
32.49,32.62,い,False
32.62,32.89,な,False
32.89,32.98,ん,False
32.98,33.503,か,False
33.503,33.598,<silence>,False
33.598,33.859,$breathing,False
33.859,33.92,<silence>,False
33.92,34.2,ぜ,False
34.2,34.201,<silence>,False
34.201,34.28,ん,False
34.28,34.444,ぶ,False
34.44,34.568,む,False
34.568,34.57,<silence>,False
34.57,34.917,だ,False
34.917,34.92,<silence>,False
34.92,35.214,っ,True
35.21,35.45,た,False
35.448,35.52,ん,False
35.52,36.133,だ,False
36.133,36.269,<silence>,False
36.269,36.49,$breathing,False
36.49,36.491,<silence>,False
36.491,36.817,あ,False
36.817,36.82,<silence>,False
36.82,36.99,も,False
36.987,37.087,い,False
37.087,37.09,<silence>,False
37.09,37.463,や,False
37.46,37.76,に,False
37.76,37.997,な,False
37.997,38.0,<silence>,False
38.0,38.087,っ,True
38.087,38.09,<silence>,False
38.09,40.248,た,False
40.248,40.25,<silence>,False
40.25,40.671,$echo,False
40.67,40.86,$breathing,False
40.86,41.11,に,False
41.11,41.272,げ,False
41.27,41.43,た,False
41.43,41.608,く,False
41.608,41.61,<silence>,False
41.61,41.711,な,False
41.71,41.837,い,False
41.837,41.84,<silence>,False
41.84,41.92,っ,True
41.92,42.06,て,False
42.06,42.352,き,False
42.352,42.39,<silence>,False
42.39,42.539,こ,False
42.539,42.54,<silence>,False
42.54,42.669,え,False
42.669,42.712,<silence>,False
42.712,42.983,た,False
42.983,43.194,$breathing,False
43.194,43.373,こ,False
43.37,43.629,れ,False
43.629,43.791,$breathing,False
43.791,43.99,わ,False
43.99,43.993,<silence>,False
43.993,44.228,ぼ,False
44.228,44.328,く,False
44.328,44.33,<silence>,False
44.33,44.49,の,False
44.485,44.63,こ,False
44.63,45.0,え,False
45.0,45.42,<silence>,False
45.42,45.74,い,False
45.74,45.875,か,False
45.875,45.88,<silence>,False
45.88,46.03,い,False
46.03,46.398,じゅ,False
