start,end,token,exclude
0.0,20.64,<silence>,False
20.64,20.828,$breathing,False
20.828,20.83,<silence>,False
20.83,21.24,あ,False
21.24,21.41,こ,False
21.41,21.54,い,False
21.54,21.69,の,False
21.69,21.899,て,False
21.899,21.9,<silence>,False
21.9,22.04,ぎ,False
22.04,22.131,が,False
22.13,22.274,わ,False
22.27,22.358,か,False
22.358,22.36,<silence>,False
22.36,22.44,ん,False
22.44,22.579,な,False
22.579,22.58,<silence>,False
22.58,22.765,い,False
22.765,22.77,<silence>,False
22.77,22.86,ま,False
22.856,22.95,ず,False
22.95,22.952,<silence>,False
22.952,23.04,す,False
23.04,23.151,き,False
23.15,23.262,て,False
23.26,23.36,き,False
23.36,23.47,じゅ,False
23.47,23.622,ん,False
23.62,23.783,も,False
23.78,23.903,わ,False
23.9,24.022,か,False
24.02,24.13,ん,False
24.13,24.27,な,False
24.27,24.368,い,False
24.368,24.37,<silence>,False
24.37,24.51,よ,False
24.51,24.651,わ,False
24.65,24.757,こ,False
24.757,24.76,<silence>,False
24.76,24.88,い,False
24.88,24.994,し,False
24.99,25.099,て,False
25.099,25.1,<silence>,False
25.1,25.177,る,False
25.177,25.18,<silence>,False
25.18,25.287,と,False
25.287,25.29,<silence>,False
25.29,25.354,き,False
25.35,25.48,が,False
25.48,25.56,こ,False
25.56,25.725,い,False
25.725,25.73,<silence>,False
25.73,25.84,ら,False
25.84,25.843,<silence>,False
25.843,26.109,し,False
26.109,26.11,<silence>,False
26.11,26.293,きゃ,False
26.293,26.357,っ,True
26.357,26.53,か,False
26.53,26.6,ん,False
26.6,26.767,しゅ,False
26.767,26.77,<silence>,False
26.77,26.912,か,False
26.91,26.96,ん,False
26.96,27.094,え,False
27.09,27.182,び,False
27.18,27.336,で,False
27.336,27.34,<silence>,False
27.34,27.397,ん,False
27.397,27.4,<silence>,False
27.4,27.5,す,False
27.5,27.87,ぷりず,True
27.87,27.97,$breathing,False
27.97,28.114,あ,False
28.11,28.21,い,False
28.207,28.33,わ,False
28.33,28.41,け,False
28.41,28.548,い,False
28.548,28.55,<silence>,False
28.55,28.75,さ,False
28.75,28.86,ん,False
28.86,28.98,じゃ,False
28.98,29.072,と,False
29.07,29.191,け,False
29.19,29.311,な,False
29.31,29.477,い,False
29.477,29.48,<silence>,False
29.48,29.595,ま,False
29.595,29.6,<silence>,False
29.6,29.721,ず,False
29.72,29.853,ふ,False
29.85,29.98,つ,False
29.98,30.16,の,False
30.16,30.237,け,False
30.237,30.24,<silence>,False
30.24,30.38,い,False
30.38,30.48,さ,False
30.48,30.6,ん,False
30.597,30.68,も,False
30.68,30.779,と,False
30.779,30.78,<silence>,False
30.78,30.891,け,False
30.89,31.05,な,False
31.05,31.17,い,False
31.17,31.28,よ,False
31.28,31.347,わ,False
31.347,31.448,そ,False
31.448,31.45,<silence>,False
31.45,31.588,な,False
31.588,31.59,<silence>,False
31.59,31.73,じょ,True
31.73,31.884,た,False
31.88,32.06,い,False
32.06,32.22,が,False
32.22,32.351,あ,False
32.35,32.42,い,False
32.42,32.533,ら,False
32.53,32.688,し,False
32.688,32.69,<silence>,False
32.69,32.85,い,False
32.85,32.939,あ,False
32.939,32.94,<silence>,False
32.94,33.09,い,False
33.09,33.269,の,False
33.269,33.27,<silence>,False
33.27,33.48,ゆ,False
33.48,33.484,<silence>,False
33.484,33.716,の,False
33.716,33.72,<silence>,False
33.72,33.92,も,False
33.92,34.02,た,False
34.02,34.15,い,False
34.15,34.151,<silence>,False
34.151,34.283,て,False
34.28,34.368,い,False
34.368,34.37,<silence>,False
34.37,34.59,の,False
34.59,34.767,じ,False
34.767,34.77,<silence>,False
34.77,34.997,しょ,False
34.997,35.0,<silence>,False
35.0,35.051,に,False
35.051,35.082,お,False
35.082,35.161,お,False
35.16,35.405,い,False
35.405,35.41,<silence>,False
35.41,35.638,て,False
35.638,35.64,<silence>,False
35.64,35.832,q,True
35.83,35.946,が,False
35.946,35.95,<silence>,False
35.95,36.2,あ,False
36.2,36.29,っ,True
36.29,36.478,て,False
36.478,36.48,<silence>,False
36.48,36.65,a,True
36.648,36.75,を,False
36.75,36.791,だ,False
36.791,36.97,だ,False
36.97,37.093,し,False
37.09,37.204,て,False
37.2,37.318,と,False
37.318,37.32,<silence>,False
37.32,37.546,け,False
37.546,37.55,<silence>,False
37.55,37.72,る,False
37.72,37.92,の,False
37.92,38.155,に,False
38.155,38.16,<silence>,False
38.16,38.281,か,False
38.28,38.39,ん,False
38.39,38.49,ち,False
38.49,38.749,が,False
38.749,38.75,<silence>,False
38.75,38.816,っ,True
38.816,38.82,<silence>,False
38.82,39.019,て,False
39.019,39.02,<silence>,False
39.02,39.197,ま,False
39.197,39.2,<silence>,False
39.2,39.334,ち,False
39.33,39.588,が,False
39.588,39.59,<silence>,False
39.59,39.66,っ,True
39.66,39.862,て,False
39.86,39.96,か,False
39.96,40.088,い,False
40.088,40.09,<silence>,False
40.09,40.198,の,False
40.198,40.2,<silence>,False
40.2,40.277,な,False
40.277,40.28,<silence>,False
40.28,40.401,い,False
40.4,40.509,こ,False
40.509,40.51,<silence>,False
40.51,40.705,の,False
40.705,40.71,<silence>,False
40.71,40.93,き,False
40.93,41.105,も,False
41.105,41.11,<silence>,False
41.11,41.321,ち,False
41.32,41.52,わ,False
41.52,41.524,<silence>,False
41.524,41.859,な,False
41.859,41.86,<silence>,False
41.86,42.194,あ,False
42.19,42.36,だ,False
42.36,42.79,ろ,False
42.79,43.097,け,False
43.097,43.1,<silence>,False
43.1,43.19,ん,False
43.19,43.192,<silence>,False
